#timeStep	1(972666):0:Ta(celsius)	1(972666):0:Heating(Wh)	1(972666):0:Cooling(Wh)	1(972666):0:Qi(Wh)	1(972666):0:Qs(Wh)	1(972666):0:VdotVent(m³/h)	1(972666):HeatStockTemperature(celsius)	1(972666):MachinePower(W)	1(972666):FuelConsumption(MJ)	1(972666):ElectricConsumption(kWh)	1(972666):SolarPVProduction(Wh)	1(972666):SolarThermalProduction(Wh)	2(504125937):0:Ta(celsius)	2(504125937):0:Heating(Wh)	2(504125937):0:Cooling(Wh)	2(504125937):0:Qi(Wh)	2(504125937):0:Qs(Wh)	2(504125937):0:VdotVent(m³/h)	2(504125937):HeatStockTemperature(celsius)	2(504125937):MachinePower(W)	2(504125937):FuelConsumption(MJ)	2(504125937):ElectricConsumption(kWh)	2(504125937):SolarPVProduction(Wh)	2(504125937):SolarThermalProduction(Wh)	3(972640):0:Ta(celsius)	3(972640):0:Heating(Wh)	3(972640):0:Cooling(Wh)	3(972640):0:Qi(Wh)	3(972640):0:Qs(Wh)	3(972640):0:VdotVent(m³/h)	3(972640):HeatStockTemperature(celsius)	3(972640):MachinePower(W)	3(972640):FuelConsumption(MJ)	3(972640):ElectricConsumption(kWh)	3(972640):SolarPVProduction(Wh)	3(972640):SolarThermalProduction(Wh)	
7199	20.0	13998	0	3167	13998	0.0	60.0	22398	83.994	2.318	0	0	20.0	7602	0	867	7602	0.0	60.0	16002	60.009	0.064	0	0	20.0	12947	0	2903	12947	0.0	60.0	21347	80.052	2.125	0	0	
7200	20.0	15883	0	1323	15883	0.0	60.0	24283	91.063	0.270	0	0	20.0	7621	0	867	7621	0.0	60.0	16021	60.080	0.064	0	0	20.0	14668	0	1213	14668	0.0	60.0	23068	86.505	0.248	0	0	
7201	20.0	16498	0	1323	16498	0.0	60.0	24898	93.368	0.270	0	0	20.0	7852	0	867	7852	0.0	60.0	16252	60.946	0.064	0	0	20.0	15237	0	1213	15237	0.0	60.0	23637	88.638	0.248	0	0	
7202	20.0	17286	0	1323	17286	0.0	60.0	25686	96.324	0.270	0	0	20.0	8139	0	867	8139	0.0	60.0	16539	62.021	0.064	0	0	20.0	15962	0	1213	15962	0.0	60.0	24362	91.359	0.248	0	0	
7203	20.0	18197	0	1323	18197	0.0	60.0	26597	99.737	0.270	0	0	20.0	8464	0	867	8464	0.0	60.0	16864	63.239	0.064	0	0	20.0	16782	0	1213	16782	0.0	60.0	25182	94.433	0.248	0	0	
7204	20.0	18732	0	1323	18732	0.0	60.0	27132	101.747	0.270	0	0	20.0	8671	0	867	8671	0.0	60.0	17071	64.018	0.064	0	0	20.0	17288	0	1213	17288	0.0	60.0	25688	96.332	0.248	0	0	
7205	20.0	19333	0	1323	19333	0.0	60.0	27733	103.999	0.270	0	0	20.0	8889	0	867	8889	0.0	60.0	17289	64.833	0.064	0	0	20.0	17840	0	1213	17840	0.0	60.0	26240	98.402	0.248	0	0	
7206	20.0	19880	0	1323	19880	0.0	60.0	28280	106.049	0.270	0	0	20.0	9117	0	867	9117	0.0	60.0	17517	65.688	0.064	0	0	20.0	18363	0	1213	18363	0.0	60.0	26763	100.361	0.248	0	0	
7207	20.0	18914	0	2811	18914	0.0	60.0	27314	102.427	2.164	0	0	20.0	8360	0	1826	8360	0.0	60.0	16760	62.849	1.308	0	0	20.0	17468	0	2577	17468	0.0	60.0	25868	97.004	1.984	0	0	
7208	20.0	19209	0	2579	19209	0.0	60.0	27609	103.534	1.855	155	0	20.0	8701	0	1506	8701	0.0	60.0	17101	64.130	1.032	0	0	20.0	17756	0	2333	17756	0.0	60.0	26156	98.085	1.700	66	0	
7209	20.0	17169	0	3664	17169	0.0	60.0	25569	95.882	0.711	2152	0	20.0	7952	0	2091	7952	0.0	60.0	16352	61.321	0.739	0	0	20.0	16273	0	2590	16273	0.0	60.0	24673	92.524	0.652	1749	0	
7210	20.0	15642	0	4201	15642	0.0	60.0	24042	90.156	0.541	3434	0	20.0	7258	0	2418	7258	0.0	60.0	15658	58.717	0.799	0	0	20.0	14659	0	3185	14659	0.0	60.0	23059	86.472	0.496	3079	0	
7211	20.0	13201	0	6092	13201	0.0	60.0	21601	81.003	0.541	4797	0	20.0	6690	0	2972	6690	0.0	60.0	15090	56.589	0.850	0	0	20.0	13747	0	3817	13747	0.0	60.0	22147	83.053	0.496	4029	0	
7212	20.0	12586	0	6486	12586	0.0	60.0	20986	78.697	1.461	5582	0	20.0	5897	0	4023	5897	0.0	60.0	14297	53.612	1.274	0	0	20.0	11128	0	6167	11128	0.0	60.0	19528	73.228	1.339	4317	0	
7213	20.0	10689	0	8154	10689	0.0	60.0	19089	71.584	3.029	5674	0	20.0	5289	0	4242	5289	0.0	60.0	13689	51.334	1.478	0	0	20.0	10686	0	6297	10686	0.0	60.0	19086	71.571	2.777	3795	0	
7214	20.0	12980	0	6025	12980	0.0	60.0	21380	80.174	1.345	5149	0	20.0	5885	0	3533	5885	0.0	60.0	14285	53.570	1.198	0	0	20.0	12616	0	4460	12616	0.0	60.0	21016	78.810	1.233	3238	0	
7215	20.0	14739	0	4497	14739	0.0	60.0	23139	86.770	0.541	4298	0	20.0	6797	0	2695	6797	0.0	60.0	15197	56.987	0.850	0	0	20.0	14783	0	3140	14783	0.0	60.0	23183	86.935	0.496	2407	0	
7216	20.0	15849	0	4507	15849	0.0	60.0	24249	90.933	0.541	3180	0	20.0	7221	0	2264	7221	0.0	60.0	15621	58.579	0.850	0	0	20.0	15573	0	3146	15573	0.0	60.0	23973	89.900	0.496	1496	0	
7217	20.0	16626	0	4981	16626	0.0	60.0	25026	93.848	1.461	1257	0	20.0	7591	0	2403	7591	0.0	60.0	15991	59.967	1.109	0	0	20.0	15730	0	4325	15730	0.0	60.0	24130	90.489	1.339	460	0	
7218	20.0	18649	0	3646	18649	0.0	60.0	27049	101.434	3.091	0	0	20.0	9305	0	755	9305	0.0	60.0	17705	66.395	0.119	0	0	20.0	17203	0	3342	17203	0.0	60.0	25603	96.010	2.834	0	0	
7219	20.0	19092	0	3034	19092	0.0	60.0	27492	103.093	2.411	0	0	20.0	9355	0	694	9355	0.0	60.0	17755	66.582	0.051	0	0	20.0	17609	0	2781	17609	0.0	60.0	26009	97.533	2.210	0	0	
7220	20.0	19136	0	2784	19136	0.0	60.0	27536	103.260	2.133	0	0	20.0	9321	0	694	9321	0.0	60.0	17721	66.453	0.051	0	0	20.0	17664	0	2552	17664	0.0	60.0	26064	97.739	1.955	0	0	
7221	20.0	19304	0	2533	19304	0.0	60.0	27704	103.890	1.855	0	0	20.0	9312	0	694	9312	0.0	60.0	17712	66.419	0.051	0	0	20.0	17803	0	2322	17803	0.0	60.0	26203	98.260	1.700	0	0	
7222	20.0	18515	0	3167	18515	0.0	60.0	26915	100.929	2.318	0	0	20.0	9136	0	867	9136	0.0	60.0	17536	65.760	0.064	0	0	20.0	17091	0	2903	17091	0.0	60.0	25491	95.592	2.125	0	0	
