index;Price_flat;Price_DT;Export_price;Price_flat_mod;Price_DT_mod
27/02/2015 10:45;0.22;0.2588;0.05509;0.1716;0.204452
27/02/2015 11:00;0.22;0.2588;0.05391;0.1716;0.204452
27/02/2015 11:15;0.22;0.2588;0.05391;0.1716;0.204452
27/02/2015 11:30;0.22;0.2588;0.05391;0.1716;0.204452
27/02/2015 11:45;0.22;0.2588;0.05391;0.1716;0.204452
27/02/2015 12:00;0.22;0.2588;0.05353;0.1716;0.204452
27/02/2015 12:15;0.22;0.2588;0.05353;0.1716;0.204452
27/02/2015 12:30;0.22;0.2588;0.05353;0.1716;0.204452
27/02/2015 12:45;0.22;0.2588;0.05353;0.1716;0.204452
27/02/2015 13:00;0.22;0.2588;0.054090000000000006;0.1716;0.204452
27/02/2015 13:15;0.22;0.2588;0.054090000000000006;0.1716;0.204452
27/02/2015 13:30;0.22;0.2588;0.054090000000000006;0.1716;0.204452
27/02/2015 13:45;0.22;0.2588;0.054090000000000006;0.1716;0.204452
27/02/2015 14:00;0.22;0.2588;0.05341;0.1716;0.204452
27/02/2015 14:15;0.22;0.2588;0.05341;0.1716;0.204452
27/02/2015 14:30;0.22;0.2588;0.05341;0.1716;0.204452
27/02/2015 14:45;0.22;0.2588;0.05341;0.1716;0.204452
27/02/2015 15:00;0.22;0.2588;0.0531;0.1716;0.204452
27/02/2015 15:15;0.22;0.2588;0.0531;0.1716;0.204452
27/02/2015 15:30;0.22;0.2588;0.0531;0.1716;0.204452
27/02/2015 15:45;0.22;0.2588;0.0531;0.1716;0.204452
27/02/2015 16:00;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 16:15;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 16:30;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 16:45;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 17:00;0.22;0.2588;0.05876;0.1716;0.204452
27/02/2015 17:15;0.22;0.2588;0.05876;0.1716;0.204452
27/02/2015 17:30;0.22;0.2588;0.05876;0.1716;0.204452
27/02/2015 17:45;0.22;0.2588;0.05876;0.1716;0.204452
27/02/2015 18:00;0.22;0.2588;0.05993;0.1716;0.204452
27/02/2015 18:15;0.22;0.2588;0.05993;0.1716;0.204452
27/02/2015 18:30;0.22;0.2588;0.05993;0.1716;0.204452
27/02/2015 18:45;0.22;0.2588;0.05993;0.1716;0.204452
27/02/2015 19:00;0.22;0.2588;0.055560000000000005;0.1716;0.204452
27/02/2015 19:15;0.22;0.2588;0.055560000000000005;0.1716;0.204452
27/02/2015 19:30;0.22;0.2588;0.055560000000000005;0.1716;0.204452
27/02/2015 19:45;0.22;0.2588;0.055560000000000005;0.1716;0.204452
27/02/2015 20:00;0.22;0.2588;0.05316;0.1716;0.204452
27/02/2015 20:15;0.22;0.2588;0.05316;0.1716;0.204452
27/02/2015 20:30;0.22;0.2588;0.05316;0.1716;0.204452
27/02/2015 20:45;0.22;0.2588;0.05316;0.1716;0.204452
27/02/2015 21:00;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 21:15;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 21:30;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 21:45;0.22;0.2588;0.05301;0.1716;0.204452
27/02/2015 22:00;0.22;0.1646;0.05196;0.1716;0.130034
27/02/2015 22:15;0.22;0.1646;0.05196;0.1716;0.130034
27/02/2015 22:30;0.22;0.1646;0.05196;0.1716;0.130034
27/02/2015 22:45;0.22;0.1646;0.05196;0.1716;0.130034
27/02/2015 23:00;0.22;0.1646;0.05143;0.1716;0.130034
27/02/2015 23:15;0.22;0.1646;0.05143;0.1716;0.130034
27/02/2015 23:30;0.22;0.1646;0.05143;0.1716;0.130034
27/02/2015 23:45;0.22;0.1646;0.05143;0.1716;0.130034
28/02/2015 00:00;0.22;0.1646;0.04772;0.1716;0.130034
28/02/2015 00:15;0.22;0.1646;0.04772;0.1716;0.130034
28/02/2015 00:30;0.22;0.1646;0.04772;0.1716;0.130034
28/02/2015 00:45;0.22;0.1646;0.04772;0.1716;0.130034
28/02/2015 01:00;0.22;0.1646;0.04543;0.1716;0.130034
28/02/2015 01:15;0.22;0.1646;0.04543;0.1716;0.130034
28/02/2015 01:30;0.22;0.1646;0.04543;0.1716;0.130034
28/02/2015 01:45;0.22;0.1646;0.04543;0.1716;0.130034
28/02/2015 02:00;0.22;0.1646;0.04225;0.1716;0.130034
28/02/2015 02:15;0.22;0.1646;0.04225;0.1716;0.130034
28/02/2015 02:30;0.22;0.1646;0.04225;0.1716;0.130034
28/02/2015 02:45;0.22;0.1646;0.04225;0.1716;0.130034
28/02/2015 03:00;0.22;0.1646;0.040530000000000004;0.1716;0.130034
28/02/2015 03:15;0.22;0.1646;0.040530000000000004;0.1716;0.130034
28/02/2015 03:30;0.22;0.1646;0.040530000000000004;0.1716;0.130034
28/02/2015 03:45;0.22;0.1646;0.040530000000000004;0.1716;0.130034
28/02/2015 04:00;0.22;0.1646;0.04314;0.1716;0.130034
28/02/2015 04:15;0.22;0.1646;0.04314;0.1716;0.130034
28/02/2015 04:30;0.22;0.1646;0.04314;0.1716;0.130034
28/02/2015 04:45;0.22;0.1646;0.04314;0.1716;0.130034
28/02/2015 05:00;0.22;0.1646;0.04709000000000002;0.1716;0.130034
28/02/2015 05:15;0.22;0.1646;0.04709000000000002;0.1716;0.130034
28/02/2015 05:30;0.22;0.1646;0.04709000000000002;0.1716;0.130034
28/02/2015 05:45;0.22;0.1646;0.04709000000000002;0.1716;0.130034
28/02/2015 06:00;0.22;0.1646;0.051;0.1716;0.130034
28/02/2015 06:15;0.22;0.1646;0.051;0.1716;0.130034
28/02/2015 06:30;0.22;0.1646;0.051;0.1716;0.130034
28/02/2015 06:45;0.22;0.1646;0.051;0.1716;0.130034
28/02/2015 07:00;0.22;0.1646;0.052829999999999995;0.1716;0.130034
28/02/2015 07:15;0.22;0.1646;0.052829999999999995;0.1716;0.130034
28/02/2015 07:30;0.22;0.1646;0.052829999999999995;0.1716;0.130034
28/02/2015 07:45;0.22;0.1646;0.052829999999999995;0.1716;0.130034
28/02/2015 08:00;0.22;0.1646;0.05285;0.1716;0.130034
28/02/2015 08:15;0.22;0.1646;0.05285;0.1716;0.130034
28/02/2015 08:30;0.22;0.1646;0.05285;0.1716;0.130034
28/02/2015 08:45;0.22;0.1646;0.05285;0.1716;0.130034
28/02/2015 09:00;0.22;0.1646;0.0528;0.1716;0.130034
28/02/2015 09:15;0.22;0.1646;0.0528;0.1716;0.130034
28/02/2015 09:30;0.22;0.1646;0.0528;0.1716;0.130034
28/02/2015 09:45;0.22;0.1646;0.0528;0.1716;0.130034
28/02/2015 10:00;0.22;0.1646;0.05136;0.1716;0.130034
28/02/2015 10:15;0.22;0.1646;0.05136;0.1716;0.130034
28/02/2015 10:30;0.22;0.1646;0.05136;0.1716;0.130034
28/02/2015 10:45;0.22;0.1646;0.05136;0.1716;0.130034
28/02/2015 11:00;0.22;0.1646;0.04893;0.1716;0.130034
28/02/2015 11:15;0.22;0.1646;0.04893;0.1716;0.130034
28/02/2015 11:30;0.22;0.1646;0.04893;0.1716;0.130034
28/02/2015 11:45;0.22;0.1646;0.04893;0.1716;0.130034
28/02/2015 12:00;0.22;0.1646;0.04629;0.1716;0.130034
28/02/2015 12:15;0.22;0.1646;0.04629;0.1716;0.130034
28/02/2015 12:30;0.22;0.1646;0.04629;0.1716;0.130034
28/02/2015 12:45;0.22;0.1646;0.04629;0.1716;0.130034
28/02/2015 13:00;0.22;0.1646;0.04302;0.1716;0.130034
28/02/2015 13:15;0.22;0.1646;0.04302;0.1716;0.130034
28/02/2015 13:30;0.22;0.1646;0.04302;0.1716;0.130034
28/02/2015 13:45;0.22;0.1646;0.04302;0.1716;0.130034
28/02/2015 14:00;0.22;0.1646;0.04503;0.1716;0.130034
28/02/2015 14:15;0.22;0.1646;0.04503;0.1716;0.130034
28/02/2015 14:30;0.22;0.1646;0.04503;0.1716;0.130034
28/02/2015 14:45;0.22;0.1646;0.04503;0.1716;0.130034
28/02/2015 15:00;0.22;0.1646;0.04752;0.1716;0.130034
28/02/2015 15:15;0.22;0.1646;0.04752;0.1716;0.130034
28/02/2015 15:30;0.22;0.1646;0.04752;0.1716;0.130034
28/02/2015 15:45;0.22;0.1646;0.04752;0.1716;0.130034
28/02/2015 16:00;0.22;0.2588;0.050960000000000005;0.1716;0.204452
28/02/2015 16:15;0.22;0.2588;0.050960000000000005;0.1716;0.204452
28/02/2015 16:30;0.22;0.2588;0.050960000000000005;0.1716;0.204452
28/02/2015 16:45;0.22;0.2588;0.050960000000000005;0.1716;0.204452
28/02/2015 17:00;0.22;0.2588;0.05397;0.1716;0.204452
28/02/2015 17:15;0.22;0.2588;0.05397;0.1716;0.204452
28/02/2015 17:30;0.22;0.2588;0.05397;0.1716;0.204452
28/02/2015 17:45;0.22;0.2588;0.05397;0.1716;0.204452
28/02/2015 18:00;0.22;0.2588;0.05432000000000002;0.1716;0.204452
28/02/2015 18:15;0.22;0.2588;0.05432000000000002;0.1716;0.204452
28/02/2015 18:30;0.22;0.2588;0.05432000000000002;0.1716;0.204452
28/02/2015 18:45;0.22;0.2588;0.05432000000000002;0.1716;0.204452
28/02/2015 19:00;0.22;0.2588;0.05118;0.1716;0.204452
28/02/2015 19:15;0.22;0.2588;0.05118;0.1716;0.204452
28/02/2015 19:30;0.22;0.2588;0.05118;0.1716;0.204452
28/02/2015 19:45;0.22;0.2588;0.05118;0.1716;0.204452
28/02/2015 20:00;0.22;0.2588;0.05007;0.1716;0.204452
28/02/2015 20:15;0.22;0.2588;0.05007;0.1716;0.204452
28/02/2015 20:30;0.22;0.2588;0.05007;0.1716;0.204452
28/02/2015 20:45;0.22;0.2588;0.05007;0.1716;0.204452
28/02/2015 21:00;0.22;0.2588;0.04906;0.1716;0.204452
28/02/2015 21:15;0.22;0.2588;0.04906;0.1716;0.204452
28/02/2015 21:30;0.22;0.2588;0.04906;0.1716;0.204452
28/02/2015 21:45;0.22;0.2588;0.04906;0.1716;0.204452
28/02/2015 22:00;0.22;0.1646;0.04819;0.1716;0.130034
28/02/2015 22:15;0.22;0.1646;0.04819;0.1716;0.130034
28/02/2015 22:30;0.22;0.1646;0.04819;0.1716;0.130034
28/02/2015 22:45;0.22;0.1646;0.04819;0.1716;0.130034
28/02/2015 23:00;0.22;0.1646;0.04895;0.1716;0.130034
28/02/2015 23:15;0.22;0.1646;0.04895;0.1716;0.130034
28/02/2015 23:30;0.22;0.1646;0.04895;0.1716;0.130034
28/02/2015 23:45;0.22;0.1646;0.04895;0.1716;0.130034
01/03/2015 00:00;0.22;0.1646;0.04098;0.1716;0.130034
01/03/2015 00:15;0.22;0.1646;0.04098;0.1716;0.130034
01/03/2015 00:30;0.22;0.1646;0.04098;0.1716;0.130034
01/03/2015 00:45;0.22;0.1646;0.04098;0.1716;0.130034
01/03/2015 01:00;0.22;0.1646;0.037689999999999994;0.1716;0.130034
01/03/2015 01:15;0.22;0.1646;0.037689999999999994;0.1716;0.130034
01/03/2015 01:30;0.22;0.1646;0.037689999999999994;0.1716;0.130034
01/03/2015 01:45;0.22;0.1646;0.037689999999999994;0.1716;0.130034
01/03/2015 02:00;0.22;0.1646;0.035210000000000005;0.1716;0.130034
01/03/2015 02:15;0.22;0.1646;0.035210000000000005;0.1716;0.130034
01/03/2015 02:30;0.22;0.1646;0.035210000000000005;0.1716;0.130034
01/03/2015 02:45;0.22;0.1646;0.035210000000000005;0.1716;0.130034
01/03/2015 03:00;0.22;0.1646;0.02611;0.1716;0.130034
01/03/2015 03:15;0.22;0.1646;0.02611;0.1716;0.130034
01/03/2015 03:30;0.22;0.1646;0.02611;0.1716;0.130034
01/03/2015 03:45;0.22;0.1646;0.02611;0.1716;0.130034
01/03/2015 04:00;0.22;0.1646;0.0204;0.1716;0.130034
01/03/2015 04:15;0.22;0.1646;0.0204;0.1716;0.130034
01/03/2015 04:30;0.22;0.1646;0.0204;0.1716;0.130034
01/03/2015 04:45;0.22;0.1646;0.0204;0.1716;0.130034
01/03/2015 05:00;0.22;0.1646;0.01887;0.1716;0.130034
01/03/2015 05:15;0.22;0.1646;0.01887;0.1716;0.130034
01/03/2015 05:30;0.22;0.1646;0.01887;0.1716;0.130034
01/03/2015 05:45;0.22;0.1646;0.01887;0.1716;0.130034
01/03/2015 06:00;0.22;0.1646;0.01499;0.1716;0.130034
01/03/2015 06:15;0.22;0.1646;0.01499;0.1716;0.130034
01/03/2015 06:30;0.22;0.1646;0.01499;0.1716;0.130034
01/03/2015 06:45;0.22;0.1646;0.01499;0.1716;0.130034
01/03/2015 07:00;0.22;0.1646;0.02377;0.1716;0.130034
01/03/2015 07:15;0.22;0.1646;0.02377;0.1716;0.130034
01/03/2015 07:30;0.22;0.1646;0.02377;0.1716;0.130034
01/03/2015 07:45;0.22;0.1646;0.02377;0.1716;0.130034
01/03/2015 08:00;0.22;0.1646;0.02818;0.1716;0.130034
01/03/2015 08:15;0.22;0.1646;0.02818;0.1716;0.130034
01/03/2015 08:30;0.22;0.1646;0.02818;0.1716;0.130034
01/03/2015 08:45;0.22;0.1646;0.02818;0.1716;0.130034
01/03/2015 09:00;0.22;0.1646;0.02539;0.1716;0.130034
01/03/2015 09:15;0.22;0.1646;0.02539;0.1716;0.130034
01/03/2015 09:30;0.22;0.1646;0.02539;0.1716;0.130034
01/03/2015 09:45;0.22;0.1646;0.02539;0.1716;0.130034
01/03/2015 10:00;0.22;0.1646;0.02989;0.1716;0.130034
01/03/2015 10:15;0.22;0.1646;0.02989;0.1716;0.130034
01/03/2015 10:30;0.22;0.1646;0.02989;0.1716;0.130034
01/03/2015 10:45;0.22;0.1646;0.02989;0.1716;0.130034
01/03/2015 11:00;0.22;0.1646;0.030760000000000006;0.1716;0.130034
01/03/2015 11:15;0.22;0.1646;0.030760000000000006;0.1716;0.130034
01/03/2015 11:30;0.22;0.1646;0.030760000000000006;0.1716;0.130034
01/03/2015 11:45;0.22;0.1646;0.030760000000000006;0.1716;0.130034
01/03/2015 12:00;0.22;0.1646;0.02541;0.1716;0.130034
01/03/2015 12:15;0.22;0.1646;0.02541;0.1716;0.130034
01/03/2015 12:30;0.22;0.1646;0.02541;0.1716;0.130034
01/03/2015 12:45;0.22;0.1646;0.02541;0.1716;0.130034
01/03/2015 13:00;0.22;0.1646;0.01525;0.1716;0.130034
01/03/2015 13:15;0.22;0.1646;0.01525;0.1716;0.130034
01/03/2015 13:30;0.22;0.1646;0.01525;0.1716;0.130034
01/03/2015 13:45;0.22;0.1646;0.01525;0.1716;0.130034
01/03/2015 14:00;0.22;0.1646;0.01106;0.1716;0.130034
01/03/2015 14:15;0.22;0.1646;0.01106;0.1716;0.130034
01/03/2015 14:30;0.22;0.1646;0.01106;0.1716;0.130034
01/03/2015 14:45;0.22;0.1646;0.01106;0.1716;0.130034
01/03/2015 15:00;0.22;0.1646;0.016190000000000003;0.1716;0.130034
01/03/2015 15:15;0.22;0.1646;0.016190000000000003;0.1716;0.130034
01/03/2015 15:30;0.22;0.1646;0.016190000000000003;0.1716;0.130034
01/03/2015 15:45;0.22;0.1646;0.016190000000000003;0.1716;0.130034
01/03/2015 16:00;0.22;0.2588;0.03;0.1716;0.204452
01/03/2015 16:15;0.22;0.2588;0.03;0.1716;0.204452
01/03/2015 16:30;0.22;0.2588;0.03;0.1716;0.204452
01/03/2015 16:45;0.22;0.2588;0.03;0.1716;0.204452
01/03/2015 17:00;0.22;0.2588;0.04492;0.1716;0.204452
01/03/2015 17:15;0.22;0.2588;0.04492;0.1716;0.204452
01/03/2015 17:30;0.22;0.2588;0.04492;0.1716;0.204452
01/03/2015 17:45;0.22;0.2588;0.04492;0.1716;0.204452
01/03/2015 18:00;0.22;0.2588;0.0524;0.1716;0.204452
01/03/2015 18:15;0.22;0.2588;0.0524;0.1716;0.204452
01/03/2015 18:30;0.22;0.2588;0.0524;0.1716;0.204452
01/03/2015 18:45;0.22;0.2588;0.0524;0.1716;0.204452
01/03/2015 19:00;0.22;0.2588;0.05117;0.1716;0.204452
01/03/2015 19:15;0.22;0.2588;0.05117;0.1716;0.204452
01/03/2015 19:30;0.22;0.2588;0.05117;0.1716;0.204452
01/03/2015 19:45;0.22;0.2588;0.05117;0.1716;0.204452
01/03/2015 20:00;0.22;0.2588;0.04993;0.1716;0.204452
01/03/2015 20:15;0.22;0.2588;0.04993;0.1716;0.204452
01/03/2015 20:30;0.22;0.2588;0.04993;0.1716;0.204452
01/03/2015 20:45;0.22;0.2588;0.04993;0.1716;0.204452
01/03/2015 21:00;0.22;0.2588;0.04922;0.1716;0.204452
01/03/2015 21:15;0.22;0.2588;0.04922;0.1716;0.204452
01/03/2015 21:30;0.22;0.2588;0.04922;0.1716;0.204452
01/03/2015 21:45;0.22;0.2588;0.04922;0.1716;0.204452
01/03/2015 22:00;0.22;0.1646;0.03972;0.1716;0.130034
01/03/2015 22:15;0.22;0.1646;0.03972;0.1716;0.130034
01/03/2015 22:30;0.22;0.1646;0.03972;0.1716;0.130034
01/03/2015 22:45;0.22;0.1646;0.03972;0.1716;0.130034
01/03/2015 23:00;0.22;0.1646;0.03483;0.1716;0.130034
01/03/2015 23:15;0.22;0.1646;0.03483;0.1716;0.130034
01/03/2015 23:30;0.22;0.1646;0.03483;0.1716;0.130034
01/03/2015 23:45;0.22;0.1646;0.03483;0.1716;0.130034
02/03/2015 00:00;0.22;0.1646;0.0314;0.1716;0.130034
02/03/2015 00:15;0.22;0.1646;0.0314;0.1716;0.130034
02/03/2015 00:30;0.22;0.1646;0.0314;0.1716;0.130034
02/03/2015 00:45;0.22;0.1646;0.0314;0.1716;0.130034
02/03/2015 01:00;0.22;0.1646;0.0306;0.1716;0.130034
02/03/2015 01:15;0.22;0.1646;0.0306;0.1716;0.130034
02/03/2015 01:30;0.22;0.1646;0.0306;0.1716;0.130034
02/03/2015 01:45;0.22;0.1646;0.0306;0.1716;0.130034
02/03/2015 02:00;0.22;0.1646;0.028480000000000002;0.1716;0.130034
02/03/2015 02:15;0.22;0.1646;0.028480000000000002;0.1716;0.130034
02/03/2015 02:30;0.22;0.1646;0.028480000000000002;0.1716;0.130034
02/03/2015 02:45;0.22;0.1646;0.028480000000000002;0.1716;0.130034
02/03/2015 03:00;0.22;0.1646;0.02528;0.1716;0.130034
02/03/2015 03:15;0.22;0.1646;0.02528;0.1716;0.130034
02/03/2015 03:30;0.22;0.1646;0.02528;0.1716;0.130034
02/03/2015 03:45;0.22;0.1646;0.02528;0.1716;0.130034
02/03/2015 04:00;0.22;0.1646;0.03805;0.1716;0.130034
02/03/2015 04:15;0.22;0.1646;0.03805;0.1716;0.130034
02/03/2015 04:30;0.22;0.1646;0.03805;0.1716;0.130034
02/03/2015 04:45;0.22;0.1646;0.03805;0.1716;0.130034
02/03/2015 05:00;0.22;0.1646;0.04967;0.1716;0.130034
02/03/2015 05:15;0.22;0.1646;0.04967;0.1716;0.130034
02/03/2015 05:30;0.22;0.1646;0.04967;0.1716;0.130034
02/03/2015 05:45;0.22;0.1646;0.04967;0.1716;0.130034
02/03/2015 06:00;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 06:15;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 06:30;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 06:45;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 07:00;0.22;0.2588;0.05482000000000002;0.1716;0.204452
02/03/2015 07:15;0.22;0.2588;0.05482000000000002;0.1716;0.204452
02/03/2015 07:30;0.22;0.2588;0.05482000000000002;0.1716;0.204452
02/03/2015 07:45;0.22;0.2588;0.05482000000000002;0.1716;0.204452
02/03/2015 08:00;0.22;0.2588;0.054060000000000004;0.1716;0.204452
02/03/2015 08:15;0.22;0.2588;0.054060000000000004;0.1716;0.204452
02/03/2015 08:30;0.22;0.2588;0.054060000000000004;0.1716;0.204452
02/03/2015 08:45;0.22;0.2588;0.054060000000000004;0.1716;0.204452
02/03/2015 09:00;0.22;0.2588;0.05421;0.1716;0.204452
02/03/2015 09:15;0.22;0.2588;0.05421;0.1716;0.204452
02/03/2015 09:30;0.22;0.2588;0.05421;0.1716;0.204452
02/03/2015 09:45;0.22;0.2588;0.05421;0.1716;0.204452
02/03/2015 10:00;0.22;0.2588;0.05385;0.1716;0.204452
02/03/2015 10:15;0.22;0.2588;0.05385;0.1716;0.204452
02/03/2015 10:30;0.22;0.2588;0.05385;0.1716;0.204452
02/03/2015 10:45;0.22;0.2588;0.05385;0.1716;0.204452
02/03/2015 11:00;0.22;0.2588;0.05306;0.1716;0.204452
02/03/2015 11:15;0.22;0.2588;0.05306;0.1716;0.204452
02/03/2015 11:30;0.22;0.2588;0.05306;0.1716;0.204452
02/03/2015 11:45;0.22;0.2588;0.05306;0.1716;0.204452
02/03/2015 12:00;0.22;0.2588;0.053340000000000005;0.1716;0.204452
02/03/2015 12:15;0.22;0.2588;0.053340000000000005;0.1716;0.204452
02/03/2015 12:30;0.22;0.2588;0.053340000000000005;0.1716;0.204452
02/03/2015 12:45;0.22;0.2588;0.053340000000000005;0.1716;0.204452
02/03/2015 13:00;0.22;0.2588;0.05396;0.1716;0.204452
02/03/2015 13:15;0.22;0.2588;0.05396;0.1716;0.204452
02/03/2015 13:30;0.22;0.2588;0.05396;0.1716;0.204452
02/03/2015 13:45;0.22;0.2588;0.05396;0.1716;0.204452
02/03/2015 14:00;0.22;0.2588;0.054929999999999986;0.1716;0.204452
02/03/2015 14:15;0.22;0.2588;0.054929999999999986;0.1716;0.204452
02/03/2015 14:30;0.22;0.2588;0.054929999999999986;0.1716;0.204452
02/03/2015 14:45;0.22;0.2588;0.054929999999999986;0.1716;0.204452
02/03/2015 15:00;0.22;0.2588;0.05561;0.1716;0.204452
02/03/2015 15:15;0.22;0.2588;0.05561;0.1716;0.204452
02/03/2015 15:30;0.22;0.2588;0.05561;0.1716;0.204452
02/03/2015 15:45;0.22;0.2588;0.05561;0.1716;0.204452
02/03/2015 16:00;0.22;0.2588;0.05393;0.1716;0.204452
02/03/2015 16:15;0.22;0.2588;0.05393;0.1716;0.204452
02/03/2015 16:30;0.22;0.2588;0.05393;0.1716;0.204452
02/03/2015 16:45;0.22;0.2588;0.05393;0.1716;0.204452
02/03/2015 17:00;0.22;0.2588;0.055450000000000006;0.1716;0.204452
02/03/2015 17:15;0.22;0.2588;0.055450000000000006;0.1716;0.204452
02/03/2015 17:30;0.22;0.2588;0.055450000000000006;0.1716;0.204452
02/03/2015 17:45;0.22;0.2588;0.055450000000000006;0.1716;0.204452
02/03/2015 18:00;0.22;0.2588;0.05553;0.1716;0.204452
02/03/2015 18:15;0.22;0.2588;0.05553;0.1716;0.204452
02/03/2015 18:30;0.22;0.2588;0.05553;0.1716;0.204452
02/03/2015 18:45;0.22;0.2588;0.05553;0.1716;0.204452
02/03/2015 19:00;0.22;0.2588;0.053939999999999995;0.1716;0.204452
02/03/2015 19:15;0.22;0.2588;0.053939999999999995;0.1716;0.204452
02/03/2015 19:30;0.22;0.2588;0.053939999999999995;0.1716;0.204452
02/03/2015 19:45;0.22;0.2588;0.053939999999999995;0.1716;0.204452
02/03/2015 20:00;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 20:15;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 20:30;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 20:45;0.22;0.2588;0.054000000000000006;0.1716;0.204452
02/03/2015 21:00;0.22;0.2588;0.05233;0.1716;0.204452
02/03/2015 21:15;0.22;0.2588;0.05233;0.1716;0.204452
02/03/2015 21:30;0.22;0.2588;0.05233;0.1716;0.204452
02/03/2015 21:45;0.22;0.2588;0.05233;0.1716;0.204452
02/03/2015 22:00;0.22;0.1646;0.04961;0.1716;0.130034
02/03/2015 22:15;0.22;0.1646;0.04961;0.1716;0.130034
02/03/2015 22:30;0.22;0.1646;0.04961;0.1716;0.130034
02/03/2015 22:45;0.22;0.1646;0.04961;0.1716;0.130034
02/03/2015 23:00;0.22;0.1646;0.04307;0.1716;0.130034
02/03/2015 23:15;0.22;0.1646;0.04307;0.1716;0.130034
02/03/2015 23:30;0.22;0.1646;0.04307;0.1716;0.130034
02/03/2015 23:45;0.22;0.1646;0.04307;0.1716;0.130034
03/03/2015 00:00;0.22;0.1646;0.03897;0.1716;0.130034
03/03/2015 00:15;0.22;0.1646;0.03897;0.1716;0.130034
03/03/2015 00:30;0.22;0.1646;0.03897;0.1716;0.130034
03/03/2015 00:45;0.22;0.1646;0.03897;0.1716;0.130034
03/03/2015 01:00;0.22;0.1646;0.0378;0.1716;0.130034
03/03/2015 01:15;0.22;0.1646;0.0378;0.1716;0.130034
03/03/2015 01:30;0.22;0.1646;0.0378;0.1716;0.130034
03/03/2015 01:45;0.22;0.1646;0.0378;0.1716;0.130034
03/03/2015 02:00;0.22;0.1646;0.03594;0.1716;0.130034
03/03/2015 02:15;0.22;0.1646;0.03594;0.1716;0.130034
03/03/2015 02:30;0.22;0.1646;0.03594;0.1716;0.130034
03/03/2015 02:45;0.22;0.1646;0.03594;0.1716;0.130034
03/03/2015 03:00;0.22;0.1646;0.0341;0.1716;0.130034
03/03/2015 03:15;0.22;0.1646;0.0341;0.1716;0.130034
03/03/2015 03:30;0.22;0.1646;0.0341;0.1716;0.130034
03/03/2015 03:45;0.22;0.1646;0.0341;0.1716;0.130034
03/03/2015 04:00;0.22;0.1646;0.03805;0.1716;0.130034
03/03/2015 04:15;0.22;0.1646;0.03805;0.1716;0.130034
03/03/2015 04:30;0.22;0.1646;0.03805;0.1716;0.130034
03/03/2015 04:45;0.22;0.1646;0.03805;0.1716;0.130034
03/03/2015 05:00;0.22;0.1646;0.05005;0.1716;0.130034
03/03/2015 05:15;0.22;0.1646;0.05005;0.1716;0.130034
03/03/2015 05:30;0.22;0.1646;0.05005;0.1716;0.130034
03/03/2015 05:45;0.22;0.1646;0.05005;0.1716;0.130034
03/03/2015 06:00;0.22;0.2588;0.05584;0.1716;0.204452
03/03/2015 06:15;0.22;0.2588;0.05584;0.1716;0.204452
03/03/2015 06:30;0.22;0.2588;0.05584;0.1716;0.204452
03/03/2015 06:45;0.22;0.2588;0.05584;0.1716;0.204452
03/03/2015 07:00;0.22;0.2588;0.06091;0.1716;0.204452
03/03/2015 07:15;0.22;0.2588;0.06091;0.1716;0.204452
03/03/2015 07:30;0.22;0.2588;0.06091;0.1716;0.204452
03/03/2015 07:45;0.22;0.2588;0.06091;0.1716;0.204452
03/03/2015 08:00;0.22;0.2588;0.06005;0.1716;0.204452
03/03/2015 08:15;0.22;0.2588;0.06005;0.1716;0.204452
03/03/2015 08:30;0.22;0.2588;0.06005;0.1716;0.204452
03/03/2015 08:45;0.22;0.2588;0.06005;0.1716;0.204452
03/03/2015 09:00;0.22;0.2588;0.0589;0.1716;0.204452
03/03/2015 09:15;0.22;0.2588;0.0589;0.1716;0.204452
03/03/2015 09:30;0.22;0.2588;0.0589;0.1716;0.204452
03/03/2015 09:45;0.22;0.2588;0.0589;0.1716;0.204452
03/03/2015 10:00;0.22;0.2588;0.05689;0.1716;0.204452
03/03/2015 10:15;0.22;0.2588;0.05689;0.1716;0.204452
03/03/2015 10:30;0.22;0.2588;0.05689;0.1716;0.204452
03/03/2015 10:45;0.22;0.2588;0.05689;0.1716;0.204452
03/03/2015 11:00;0.22;0.2588;0.053610000000000005;0.1716;0.204452
03/03/2015 11:15;0.22;0.2588;0.053610000000000005;0.1716;0.204452
03/03/2015 11:30;0.22;0.2588;0.053610000000000005;0.1716;0.204452
03/03/2015 11:45;0.22;0.2588;0.053610000000000005;0.1716;0.204452
