,Hour,Set_T,Temp,SFH15_kWh,SFH45_kWh,SFH100_kWh,DHW_kWh
2017-12-07 07:00:00+01:00,8167,20,-0.7,0.4127875,0.7927075,1.002975,0.5031791666666661
2017-12-07 07:15:00+01:00,8167,20,-0.7,0.4127875,0.7927075,1.002975,0.41876125
2017-12-07 07:30:00+01:00,8167,20,-0.7,0.4127875,0.7927075,1.002975,0.31541125
2017-12-07 07:45:00+01:00,8167,20,-0.7,0.4127875,0.7927075,1.002975,0.29656708333333304
2017-12-07 08:00:00+01:00,8168,20,-0.8,0.3881625,0.6529974999999999,0.8647625000000001,0.266135833333333
2017-12-07 08:15:00+01:00,8168,20,-0.8,0.3881625,0.6529974999999999,0.8647625000000001,0.45171875
2017-12-07 08:30:00+01:00,8168,20,-0.8,0.3881625,0.6529974999999999,0.8647625000000001,0.4348904166666661
2017-12-07 08:45:00+01:00,8168,20,-0.8,0.3881625,0.6529974999999999,0.8647625000000001,0.116828333333333
2017-12-07 09:00:00+01:00,8169,20,-0.5,0.379565,0.9407774999999999,3.08915,0.139757083333333
2017-12-07 09:15:00+01:00,8169,20,-0.5,0.379565,0.9407774999999999,3.08915,0.2105875
2017-12-07 09:30:00+01:00,8169,20,-0.5,0.379565,0.9407774999999999,3.08915,0.111392499999999
2017-12-07 09:45:00+01:00,8169,20,-0.5,0.379565,0.9407774999999999,3.08915,0.105227083333333
2017-12-07 10:00:00+01:00,8170,20,0.8,0.39475,0.5989975000000001,2.999475,0.0958895833333333
2017-12-07 10:15:00+01:00,8170,20,0.8,0.39475,0.5989975000000001,2.999475,0.0799954166666666
2017-12-07 10:30:00+01:00,8170,20,0.8,0.39475,0.5989975000000001,2.999475,0.0958925
2017-12-07 10:45:00+01:00,8170,20,0.8,0.39475,0.5989975000000001,2.999475,0.02074875
2017-12-07 11:00:00+01:00,8171,20,3.5,0.3708425,0.5501174999999999,0.8031425000000001,0.05296875
2017-12-07 11:15:00+01:00,8171,20,3.5,0.3708425,0.5501174999999999,0.8031425000000001,0.00306458333333333
2017-12-07 11:30:00+01:00,8171,20,3.5,0.3708425,0.5501174999999999,0.8031425000000001,0.0243166666666666
2017-12-07 11:45:00+01:00,8171,20,3.5,0.3708425,0.5501174999999999,0.8031425000000001,0.0954941666666666
2017-12-07 12:00:00+01:00,8172,20,6.5,0.36228499999999997,0.53076,0.49361750000000004,0.18395875
2017-12-07 12:15:00+01:00,8172,20,6.5,0.36228499999999997,0.53076,0.49361750000000004,0.138457083333333
2017-12-07 12:30:00+01:00,8172,20,6.5,0.36228499999999997,0.53076,0.49361750000000004,0.102600416666666
2017-12-07 12:45:00+01:00,8172,20,6.5,0.36228499999999997,0.53076,0.49361750000000004,0.0979525
2017-12-07 13:00:00+01:00,8173,20,8.6,0.3515025,0.508305,0.4793475,0.099515
2017-12-07 13:15:00+01:00,8173,20,8.6,0.3515025,0.508305,0.4793475,0.05657375
2017-12-07 13:30:00+01:00,8173,20,8.6,0.3515025,0.508305,0.4793475,0.09320375
2017-12-07 13:45:00+01:00,8173,20,8.6,0.3515025,0.508305,0.4793475,0.0335441666666666
2017-12-07 14:00:00+01:00,8174,20,8.8,0.3433825,0.48861750000000004,0.6275125,0.0124229166666666
2017-12-07 14:15:00+01:00,8174,20,8.8,0.3433825,0.48861750000000004,0.6275125,0.06169625
2017-12-07 14:30:00+01:00,8174,20,8.8,0.3433825,0.48861750000000004,0.6275125,0.0279529166666666
2017-12-07 14:45:00+01:00,8174,20,8.8,0.3433825,0.48861750000000004,0.6275125,0.01647625
2017-12-07 15:00:00+01:00,8175,20,8.2,0.33426500000000003,0.4692875,0.5806574999999999,0.0307216666666666
2017-12-07 15:15:00+01:00,8175,20,8.2,0.33426500000000003,0.4692875,0.5806574999999999,0.158872083333333
2017-12-07 15:30:00+01:00,8175,20,8.2,0.33426500000000003,0.4692875,0.5806574999999999,0.3003625
2017-12-07 15:45:00+01:00,8175,20,8.2,0.33426500000000003,0.4692875,0.5806574999999999,0.0518395833333333
2017-12-07 16:00:00+01:00,8176,20,6.6,0.32721500000000003,0.45303000000000004,1.21165,0.0432029166666666
2017-12-07 16:15:00+01:00,8176,20,6.6,0.32721500000000003,0.45303000000000004,1.21165,0.1024125
2017-12-07 16:30:00+01:00,8176,20,6.6,0.32721500000000003,0.45303000000000004,1.21165,0.0381766666666666
2017-12-07 16:45:00+01:00,8176,20,6.6,0.32721500000000003,0.45303000000000004,1.21165,0.04611875
2017-12-07 17:00:00+01:00,8177,20,6.7,0.32029250000000004,0.4374075,0.6767625,0.0168879166666666
2017-12-07 17:15:00+01:00,8177,20,6.7,0.32029250000000004,0.4374075,0.6767625,0.19128
2017-12-07 17:30:00+01:00,8177,20,6.7,0.32029250000000004,0.4374075,0.6767625,0.132236666666666
2017-12-07 17:45:00+01:00,8177,20,6.7,0.32029250000000004,0.4374075,0.6767625,0.144665416666666
2017-12-07 18:00:00+01:00,8178,20,6.4,0.31355,0.4225875,1.4444725,0.0717695833333333
2017-12-07 18:15:00+01:00,8178,20,6.4,0.31355,0.4225875,1.4444725,0.0482133333333333
2017-12-07 18:30:00+01:00,8178,20,6.4,0.31355,0.4225875,1.4444725,0.14256125
2017-12-07 18:45:00+01:00,8178,20,6.4,0.31355,0.4225875,1.4444725,0.0331737499999999
2017-12-07 19:00:00+01:00,8179,20,6.5,0.3064475,0.4075375,0.7544774999999999,0.1731575
2017-12-07 19:15:00+01:00,8179,20,6.5,0.3064475,0.4075375,0.7544774999999999,0.16980125
2017-12-07 19:30:00+01:00,8179,20,6.5,0.3064475,0.4075375,0.7544774999999999,0.262703333333333
2017-12-07 19:45:00+01:00,8179,20,6.5,0.3064475,0.4075375,0.7544774999999999,0.4236020833333329
2017-12-07 20:00:00+01:00,8180,20,6.7,0.29963,0.39335749999999997,0.5394125000000001,0.4487041666666661
2017-12-07 20:15:00+01:00,8180,20,6.7,0.29963,0.39335749999999997,0.5394125000000001,0.4749133333333329
2017-12-07 20:30:00+01:00,8180,20,6.7,0.29963,0.39335749999999997,0.5394125000000001,0.09404875
2017-12-07 20:45:00+01:00,8180,20,6.7,0.29963,0.39335749999999997,0.5394125000000001,0.124539166666666
2017-12-07 21:00:00+01:00,8181,20,6.8,0.293085,0.37999499999999997,1.8202099999999999,0.0159979166666666
2017-12-07 21:15:00+01:00,8181,20,6.8,0.293085,0.37999499999999997,1.8202099999999999,0.117000416666666
2017-12-07 21:30:00+01:00,8181,20,6.8,0.293085,0.37999499999999997,1.8202099999999999,0.0494545833333333
2017-12-07 21:45:00+01:00,8181,20,6.8,0.293085,0.37999499999999997,1.8202099999999999,0.0355620833333333
2017-12-07 22:00:00+01:00,8182,20,7.0,0.28660749999999996,0.36706500000000003,1.3253675,0.0110291666666666
2017-12-07 22:15:00+01:00,8182,20,7.0,0.28660749999999996,0.36706500000000003,1.3253675,0.124574166666666
2017-12-07 22:30:00+01:00,8182,20,7.0,0.28660749999999996,0.36706500000000003,1.3253675,0.00462666666666666
2017-12-07 22:45:00+01:00,8182,20,7.0,0.28660749999999996,0.36706500000000003,1.3253675,0.0204683333333333
2017-12-07 23:00:00+01:00,8183,20,6.7,0.28048,0.4608,0.5248250000000001,0.00319624999999999
2017-12-07 23:15:00+01:00,8183,20,6.7,0.28048,0.4608,0.5248250000000001,0.00599749999999999
2017-12-07 23:30:00+01:00,8183,20,6.7,0.28048,0.4608,0.5248250000000001,0.00282083333333333
2017-12-07 23:45:00+01:00,8183,20,6.7,0.28048,0.4608,0.5248250000000001,0.0250283333333333
2017-12-08 00:00:00+01:00,8184,20,6.6,0.27485750000000003,0.636735,1.1375125,0.34863791666666605
2017-12-08 00:15:00+01:00,8184,20,6.6,0.27485750000000003,0.636735,1.1375125,0.0662745833333333
2017-12-08 00:30:00+01:00,8184,20,6.6,0.27485750000000003,0.636735,1.1375125,0.0511041666666666
2017-12-08 00:45:00+01:00,8184,20,6.6,0.27485750000000003,0.636735,1.1375125,0.00892458333333333
2017-12-08 01:00:00+01:00,8185,20,6.4,0.2694875,0.4936975,0.60973,0.0180004166666666
2017-12-08 01:15:00+01:00,8185,20,6.4,0.2694875,0.4936975,0.60973,0.0397179166666666
2017-12-08 01:30:00+01:00,8185,20,6.4,0.2694875,0.4936975,0.60973,0.0
2017-12-08 01:45:00+01:00,8185,20,6.4,0.2694875,0.4936975,0.60973,0.0
2017-12-08 02:00:00+01:00,8186,20,5.8,0.26436000000000004,0.7187725,1.0025650000000002,0.0
2017-12-08 02:15:00+01:00,8186,20,5.8,0.26436000000000004,0.7187725,1.0025650000000002,0.00989375
2017-12-08 02:30:00+01:00,8186,20,5.8,0.26436000000000004,0.7187725,1.0025650000000002,0.0
2017-12-08 02:45:00+01:00,8186,20,5.8,0.26436000000000004,0.7187725,1.0025650000000002,0.0
2017-12-08 03:00:00+01:00,8187,20,5.7,0.259395,0.431515,1.797795,0.0
2017-12-08 03:15:00+01:00,8187,20,5.7,0.259395,0.431515,1.797795,0.0
2017-12-08 03:30:00+01:00,8187,20,5.7,0.259395,0.431515,1.797795,0.0
2017-12-08 03:45:00+01:00,8187,20,5.7,0.259395,0.431515,1.797795,0.0
2017-12-08 04:00:00+01:00,8188,20,5.8,0.25456,0.558315,0.8181775,0.0
2017-12-08 04:15:00+01:00,8188,20,5.8,0.25456,0.558315,0.8181775,0.0
2017-12-08 04:30:00+01:00,8188,20,5.8,0.25456,0.558315,0.8181775,0.0
2017-12-08 04:45:00+01:00,8188,20,5.8,0.25456,0.558315,0.8181775,0.0
2017-12-08 05:00:00+01:00,8189,20,5.8,0.2498645,0.4363675,1.5581725,0.0
2017-12-08 05:15:00+01:00,8189,20,5.8,0.2498645,0.4363675,1.5581725,0.0
2017-12-08 05:30:00+01:00,8189,20,5.8,0.2498645,0.4363675,1.5581725,0.0
2017-12-08 05:45:00+01:00,8189,20,5.8,0.2498645,0.4363675,1.5581725,0.106872916666666
2017-12-08 06:00:00+01:00,8190,20,5.8,0.245046,0.562225,0.7785025000000001,0.0337291666666666
2017-12-08 06:15:00+01:00,8190,20,5.8,0.245046,0.562225,0.7785025000000001,0.00449666666666666
2017-12-08 06:30:00+01:00,8190,20,5.8,0.245046,0.562225,0.7785025000000001,0.0826758333333333
2017-12-08 06:45:00+01:00,8190,20,5.8,0.245046,0.562225,0.7785025000000001,0.251884166666666
2017-12-08 07:00:00+01:00,8191,20,6.0,0.24019175,0.44661999999999996,1.72708,0.495919166666666
2017-12-08 07:15:00+01:00,8191,20,6.0,0.24019175,0.44661999999999996,1.72708,0.152551666666666
2017-12-08 07:30:00+01:00,8191,20,6.0,0.24019175,0.44661999999999996,1.72708,0.347192916666666
2017-12-08 07:45:00+01:00,8191,20,6.0,0.24019175,0.44661999999999996,1.72708,0.552715833333333
2017-12-08 08:00:00+01:00,8192,20,6.1,0.23555450000000006,0.4832825,0.8604450000000001,0.6151816666666661
2017-12-08 08:15:00+01:00,8192,20,6.1,0.23555450000000006,0.4832825,0.8604450000000001,0.47190375
2017-12-08 08:30:00+01:00,8192,20,6.1,0.23555450000000006,0.4832825,0.8604450000000001,0.093985
2017-12-08 08:45:00+01:00,8192,20,6.1,0.23555450000000006,0.4832825,0.8604450000000001,0.0509470833333333
2017-12-08 09:00:00+01:00,8193,20,6.3,0.23042649999999998,0.414745,0.5807424999999999,0.148230833333333
2017-12-08 09:15:00+01:00,8193,20,6.3,0.23042649999999998,0.414745,0.5807424999999999,0.142783333333333
2017-12-08 09:30:00+01:00,8193,20,6.3,0.23042649999999998,0.414745,0.5807424999999999,0.3492666666666661
2017-12-08 09:45:00+01:00,8193,20,6.3,0.23042649999999998,0.414745,0.5807424999999999,0.40701
2017-12-08 10:00:00+01:00,8194,20,5.9,0.22584650000000006,0.5483450000000001,1.1714675,0.0569208333333333
2017-12-08 10:15:00+01:00,8194,20,5.9,0.22584650000000006,0.5483450000000001,1.1714675,0.0483220833333333
2017-12-08 10:30:00+01:00,8194,20,5.9,0.22584650000000006,0.5483450000000001,1.1714675,0.24162625
2017-12-08 10:45:00+01:00,8194,20,5.9,0.22584650000000006,0.5483450000000001,1.1714675,0.24088375
2017-12-08 11:00:00+01:00,8195,20,5.8,0.22074775,0.43238999999999994,0.6991075,0.05346375
2017-12-08 11:15:00+01:00,8195,20,5.8,0.22074775,0.43238999999999994,0.6991075,0.0083325
2017-12-08 11:30:00+01:00,8195,20,5.8,0.22074775,0.43238999999999994,0.6991075,0.0871774999999999
2017-12-08 11:45:00+01:00,8195,20,5.8,0.22074775,0.43238999999999994,0.6991075,0.103735
2017-12-08 12:00:00+01:00,8196,20,6.5,0.212639,0.35746,0.4790425,0.122375416666666
2017-12-08 12:15:00+01:00,8196,20,6.5,0.212639,0.35746,0.4790425,0.0564566666666666
2017-12-08 12:30:00+01:00,8196,20,6.5,0.212639,0.35746,0.4790425,0.150386666666666
2017-12-08 12:45:00+01:00,8196,20,6.5,0.212639,0.35746,0.4790425,0.153262916666666
2017-12-08 13:00:00+01:00,8197,20,5.3,0.207991,0.34584499999999996,0.6516625,0.1601425
2017-12-08 13:15:00+01:00,8197,20,5.3,0.207991,0.34584499999999996,0.6516625,0.0805741666666666
2017-12-08 13:30:00+01:00,8197,20,5.3,0.207991,0.34584499999999996,0.6516625,0.104910833333333
2017-12-08 13:45:00+01:00,8197,20,5.3,0.207991,0.34584499999999996,0.6516625,0.124375
2017-12-08 14:00:00+01:00,8198,20,4.5,0.20341825,0.33502750000000003,0.60422,0.0665983333333333
2017-12-08 14:15:00+01:00,8198,20,4.5,0.20341825,0.33502750000000003,0.60422,0.08783625
2017-12-08 14:30:00+01:00,8198,20,4.5,0.20341825,0.33502750000000003,0.60422,0.0379579166666666
2017-12-08 14:45:00+01:00,8198,20,4.5,0.20341825,0.33502750000000003,0.60422,0.0273458333333333
2017-12-08 15:00:00+01:00,8199,20,4.0,0.2002235,0.6129349999999999,0.8314425,0.0031575
2017-12-08 15:15:00+01:00,8199,20,4.0,0.2002235,0.6129349999999999,0.8314425,0.0506225
2017-12-08 15:30:00+01:00,8199,20,4.0,0.2002235,0.6129349999999999,0.8314425,0.0032600000000000003
2017-12-08 15:45:00+01:00,8199,20,4.0,0.2002235,0.6129349999999999,0.8314425,0.05466375
2017-12-08 16:00:00+01:00,8200,20,4.3,0.19739825000000005,0.5261524999999999,1.090725,0.0187295833333333
2017-12-08 16:15:00+01:00,8200,20,4.3,0.19739825000000005,0.5261524999999999,1.090725,0.0340833333333333
2017-12-08 16:30:00+01:00,8200,20,4.3,0.19739825000000005,0.5261524999999999,1.090725,0.0132808333333333
2017-12-08 16:45:00+01:00,8200,20,4.3,0.19739825000000005,0.5261524999999999,1.090725,0.0138591666666666
2017-12-08 17:00:00+01:00,8201,20,1.5,0.1949345,0.8379125000000001,0.9992774999999999,0.0388645833333333
2017-12-08 17:15:00+01:00,8201,20,1.5,0.1949345,0.8379125000000001,0.9992774999999999,0.0627916666666666
2017-12-08 17:30:00+01:00,8201,20,1.5,0.1949345,0.8379125000000001,0.9992774999999999,0.0526033333333333
2017-12-08 17:45:00+01:00,8201,20,1.5,0.1949345,0.8379125000000001,0.9992774999999999,0.0318054166666666
2017-12-08 18:00:00+01:00,8202,20,1.7,0.19243900000000005,0.8362799999999999,0.9589075,0.21954250000000006
2017-12-08 18:15:00+01:00,8202,20,1.7,0.19243900000000005,0.8362799999999999,0.9589075,0.109657916666666
2017-12-08 18:30:00+01:00,8202,20,1.7,0.19243900000000005,0.8362799999999999,0.9589075,0.0771424999999999
2017-12-08 18:45:00+01:00,8202,20,1.7,0.19243900000000005,0.8362799999999999,0.9589075,0.0504516666666666
2017-12-08 19:00:00+01:00,8203,20,2.7,0.18938125,0.46515,1.2631125,0.06211875
2017-12-08 19:15:00+01:00,8203,20,2.7,0.18938125,0.46515,1.2631125,0.159342916666666
2017-12-08 19:30:00+01:00,8203,20,2.7,0.18938125,0.46515,1.2631125,0.0187041666666666
2017-12-08 19:45:00+01:00,8203,20,2.7,0.18938125,0.46515,1.2631125,0.5335949999999989
2017-12-08 20:00:00+01:00,8204,20,1.8,0.1866015,0.841875,1.59007,1.0369725
2017-12-08 20:15:00+01:00,8204,20,1.8,0.1866015,0.841875,1.59007,0.239226666666666
2017-12-08 20:30:00+01:00,8204,20,1.8,0.1866015,0.841875,1.59007,0.0382133333333333
2017-12-08 20:45:00+01:00,8204,20,1.8,0.1866015,0.841875,1.59007,0.17842791666666602
2017-12-08 21:00:00+01:00,8205,20,1.3,0.18402325000000005,0.74449,1.6173775,0.1595875
2017-12-08 21:15:00+01:00,8205,20,1.3,0.18402325000000005,0.74449,1.6173775,0.0430662499999999
2017-12-08 21:30:00+01:00,8205,20,1.3,0.18402325000000005,0.74449,1.6173775,0.0642008333333333
2017-12-08 21:45:00+01:00,8205,20,1.3,0.18402325000000005,0.74449,1.6173775,0.0842545833333333
2017-12-08 22:00:00+01:00,8206,20,1.6,0.181381,0.58826,1.6469650000000002,0.0207120833333333
2017-12-08 22:15:00+01:00,8206,20,1.6,0.181381,0.58826,1.6469650000000002,0.101369583333333
2017-12-08 22:30:00+01:00,8206,20,1.6,0.181381,0.58826,1.6469650000000002,0.147890833333333
2017-12-08 22:45:00+01:00,8206,20,1.6,0.181381,0.58826,1.6469650000000002,0.00517291666666666
2017-12-08 23:00:00+01:00,8207,20,1.3,0.17894049999999995,0.8169025000000001,1.6795025,0.0673854166666666
2017-12-08 23:15:00+01:00,8207,20,1.3,0.17894049999999995,0.8169025000000001,1.6795025,0.04861875
2017-12-08 23:30:00+01:00,8207,20,1.3,0.17894049999999995,0.8169025000000001,1.6795025,0.0794208333333333
2017-12-08 23:45:00+01:00,8207,20,1.3,0.17894049999999995,0.8169025000000001,1.6795025,0.232435416666666
2017-12-09 00:00:00+01:00,8208,20,0.5,0.17693599999999998,0.6275225,1.2517075,0.0306866666666666
2017-12-09 00:15:00+01:00,8208,20,0.5,0.17693599999999998,0.6275225,1.2517075,0.19075125
2017-12-09 00:30:00+01:00,8208,20,0.5,0.17693599999999998,0.6275225,1.2517075,0.0250283333333333
2017-12-09 00:45:00+01:00,8208,20,0.5,0.17693599999999998,0.6275225,1.2517075,0.0368575
2017-12-09 01:00:00+01:00,8209,20,0.5,0.17503474999999996,0.8977,1.0306624999999998,0.0
2017-12-09 01:15:00+01:00,8209,20,0.5,0.17503474999999996,0.8977,1.0306624999999998,0.0155708333333333
2017-12-09 01:30:00+01:00,8209,20,0.5,0.17503474999999996,0.8977,1.0306624999999998,0.006173333333333329
2017-12-09 01:45:00+01:00,8209,20,0.5,0.17503474999999996,0.8977,1.0306624999999998,0.0109829166666666
2017-12-09 02:00:00+01:00,8210,20,-0.2,0.30269,0.7738524999999999,2.21476,0.0
2017-12-09 02:15:00+01:00,8210,20,-0.2,0.30269,0.7738524999999999,2.21476,0.0
2017-12-09 02:30:00+01:00,8210,20,-0.2,0.30269,0.7738524999999999,2.21476,0.0
2017-12-09 02:45:00+01:00,8210,20,-0.2,0.30269,0.7738524999999999,2.21476,0.0
2017-12-09 03:00:00+01:00,8211,20,-1.3,0.31584500000000004,0.9641,1.7821799999999999,0.0
2017-12-09 03:15:00+01:00,8211,20,-1.3,0.31584500000000004,0.9641,1.7821799999999999,0.0
2017-12-09 03:30:00+01:00,8211,20,-1.3,0.31584500000000004,0.9641,1.7821799999999999,0.0
2017-12-09 03:45:00+01:00,8211,20,-1.3,0.31584500000000004,0.9641,1.7821799999999999,0.0120075
2017-12-09 04:00:00+01:00,8212,20,-1.1,0.3287275,0.9820424999999999,1.07107,0.00264416666666666
2017-12-09 04:15:00+01:00,8212,20,-1.1,0.3287275,0.9820424999999999,1.07107,0.0
2017-12-09 04:30:00+01:00,8212,20,-1.1,0.3287275,0.9820424999999999,1.07107,0.000755
2017-12-09 04:45:00+01:00,8212,20,-1.1,0.3287275,0.9820424999999999,1.07107,0.0
2017-12-09 05:00:00+01:00,8213,20,-1.0,0.34136750000000005,0.8176749999999999,3.15905,0.0
2017-12-09 05:15:00+01:00,8213,20,-1.0,0.34136750000000005,0.8176749999999999,3.15905,0.0872795833333333
2017-12-09 05:30:00+01:00,8213,20,-1.0,0.34136750000000005,0.8176749999999999,3.15905,0.0727116666666666
2017-12-09 05:45:00+01:00,8213,20,-1.0,0.34136750000000005,0.8176749999999999,3.15905,0.00805416666666667
2017-12-09 06:00:00+01:00,8214,20,-1.0,0.35349749999999996,0.7945099999999999,1.7591900000000003,0.06723875
2017-12-09 06:15:00+01:00,8214,20,-1.0,0.35349749999999996,0.7945099999999999,1.7591900000000003,0.10128125
2017-12-09 06:30:00+01:00,8214,20,-1.0,0.35349749999999996,0.7945099999999999,1.7591900000000003,0.0747216666666666
2017-12-09 06:45:00+01:00,8214,20,-1.0,0.35349749999999996,0.7945099999999999,1.7591900000000003,0.328986666666666
2017-12-09 07:00:00+01:00,8215,20,-1.1,0.365245,0.8111975,1.2227675,0.650035
2017-12-09 07:15:00+01:00,8215,20,-1.1,0.365245,0.8111975,1.2227675,0.598859583333333
2017-12-09 07:30:00+01:00,8215,20,-1.1,0.365245,0.8111975,1.2227675,0.311228333333333
2017-12-09 07:45:00+01:00,8215,20,-1.1,0.365245,0.8111975,1.2227675,0.36086125
2017-12-09 08:00:00+01:00,8216,20,-0.9,0.376805,0.9348,1.269195,0.16330916666666598
2017-12-09 08:15:00+01:00,8216,20,-0.9,0.376805,0.9348,1.269195,0.142645416666666
2017-12-09 08:30:00+01:00,8216,20,-0.9,0.376805,0.9348,1.269195,0.39740749999999897
2017-12-09 08:45:00+01:00,8216,20,-0.9,0.376805,0.9348,1.269195,0.185807916666666
2017-12-09 09:00:00+01:00,8217,20,-0.2,0.386275,0.8254900000000001,2.9126,0.3129875
2017-12-09 09:15:00+01:00,8217,20,-0.2,0.386275,0.8254900000000001,2.9126,0.328695833333333
2017-12-09 09:30:00+01:00,8217,20,-0.2,0.386275,0.8254900000000001,2.9126,0.20314749999999895
2017-12-09 09:45:00+01:00,8217,20,-0.2,0.386275,0.8254900000000001,2.9126,0.0904333333333333
2017-12-09 10:00:00+01:00,8218,20,1.1,0.39636,0.8157150000000001,0.728035,0.0150595833333333
2017-12-09 10:15:00+01:00,8218,20,1.1,0.39636,0.8157150000000001,0.728035,0.0796158333333333
2017-12-09 10:30:00+01:00,8218,20,1.1,0.39636,0.8157150000000001,0.728035,0.267522916666666
2017-12-09 10:45:00+01:00,8218,20,1.1,0.39636,0.8157150000000001,0.728035,0.0757904166666666
2017-12-09 11:00:00+01:00,8219,20,0.5,0.4054475,0.5396625,0.8299,0.0585779166666666
2017-12-09 11:15:00+01:00,8219,20,0.5,0.4054475,0.5396625,0.8299,0.0623533333333333
2017-12-09 11:30:00+01:00,8219,20,0.5,0.4054475,0.5396625,0.8299,0.21865125
2017-12-09 11:45:00+01:00,8219,20,0.5,0.4054475,0.5396625,0.8299,0.0670795833333333
2017-12-09 12:00:00+01:00,8220,20,0.9,0.41395249999999995,0.5153225,1.0900325000000002,0.165765833333333
2017-12-09 12:15:00+01:00,8220,20,0.9,0.41395249999999995,0.5153225,1.0900325000000002,0.186054166666666
2017-12-09 12:30:00+01:00,8220,20,0.9,0.41395249999999995,0.5153225,1.0900325000000002,0.0168704166666666
2017-12-09 12:45:00+01:00,8220,20,0.9,0.41395249999999995,0.5153225,1.0900325000000002,0.0792370833333333
2017-12-09 13:00:00+01:00,8221,20,1.8,0.27834000000000003,0.4821675,0.61995,0.0851404166666666
2017-12-09 13:15:00+01:00,8221,20,1.8,0.27834000000000003,0.4821675,0.61995,0.177749166666666
2017-12-09 13:30:00+01:00,8221,20,1.8,0.27834000000000003,0.4821675,0.61995,0.120312083333333
2017-12-09 13:45:00+01:00,8221,20,1.8,0.27834000000000003,0.4821675,0.61995,0.0621937499999999
2017-12-09 14:00:00+01:00,8222,20,1.6,0.271235,0.464715,0.9192125,0.0102495833333333
2017-12-09 14:15:00+01:00,8222,20,1.6,0.271235,0.464715,0.9192125,0.0125475
2017-12-09 14:30:00+01:00,8222,20,1.6,0.271235,0.464715,0.9192125,0.0998420833333333
2017-12-09 14:45:00+01:00,8222,20,1.6,0.271235,0.464715,0.9192125,0.00659
2017-12-09 15:00:00+01:00,8223,20,0.7,0.26603000000000004,0.6889700000000001,0.9114325000000001,0.0047770833333333285
2017-12-09 15:15:00+01:00,8223,20,0.7,0.26603000000000004,0.6889700000000001,0.9114325000000001,0.0
2017-12-09 15:30:00+01:00,8223,20,0.7,0.26603000000000004,0.6889700000000001,0.9114325000000001,0.0
2017-12-09 15:45:00+01:00,8223,20,0.7,0.26603000000000004,0.6889700000000001,0.9114325000000001,0.00123666666666666
2017-12-09 16:00:00+01:00,8224,20,-0.5,0.2620075,0.9076350000000001,1.6598700000000002,0.110674166666666
2017-12-09 16:15:00+01:00,8224,20,-0.5,0.2620075,0.9076350000000001,1.6598700000000002,0.0343845833333333
2017-12-09 16:30:00+01:00,8224,20,-0.5,0.2620075,0.9076350000000001,1.6598700000000002,0.0236304166666666
2017-12-09 16:45:00+01:00,8224,20,-0.5,0.2620075,0.9076350000000001,1.6598700000000002,0.0606270833333333
2017-12-09 17:00:00+01:00,8225,20,-1.7,0.25819000000000003,0.9034125,1.186865,0.193544166666666
2017-12-09 17:15:00+01:00,8225,20,-1.7,0.25819000000000003,0.9034125,1.186865,0.0138920833333333
2017-12-09 17:30:00+01:00,8225,20,-1.7,0.25819000000000003,0.9034125,1.186865,0.08979875
2017-12-09 17:45:00+01:00,8225,20,-1.7,0.25819000000000003,0.9034125,1.186865,0.19517
2017-12-09 18:00:00+01:00,8226,20,-2.1,0.3910125,0.9545049999999999,2.4028424999999998,0.197090416666666
2017-12-09 18:15:00+01:00,8226,20,-2.1,0.3910125,0.9545049999999999,2.4028424999999998,0.22819833333333306
2017-12-09 18:30:00+01:00,8226,20,-2.1,0.3910125,0.9545049999999999,2.4028424999999998,0.10533125
2017-12-09 18:45:00+01:00,8226,20,-2.1,0.3910125,0.9545049999999999,2.4028424999999998,0.16011041666666598
2017-12-09 19:00:00+01:00,8227,20,-3.1,0.402275,0.99316,1.2137075000000002,0.117864583333333
2017-12-09 19:15:00+01:00,8227,20,-3.1,0.402275,0.99316,1.2137075000000002,0.112415416666666
2017-12-09 19:30:00+01:00,8227,20,-3.1,0.402275,0.99316,1.2137075000000002,0.0841820833333333
2017-12-09 19:45:00+01:00,8227,20,-3.1,0.402275,0.99316,1.2137075000000002,0.3718658333333329
2017-12-09 20:00:00+01:00,8228,20,-3.9,0.4134225,1.019975,2.4276350000000004,0.139360416666666
2017-12-09 20:15:00+01:00,8228,20,-3.9,0.4134225,1.019975,2.4276350000000004,0.3601379166666661
2017-12-09 20:30:00+01:00,8228,20,-3.9,0.4134225,1.019975,2.4276350000000004,0.129735833333333
2017-12-09 20:45:00+01:00,8228,20,-3.9,0.4134225,1.019975,2.4276350000000004,0.0906358333333333
2017-12-09 21:00:00+01:00,8229,20,-4.4,0.42448500000000006,1.030155,2.4889900000000003,0.0469879166666666
2017-12-09 21:15:00+01:00,8229,20,-4.4,0.42448500000000006,1.030155,2.4889900000000003,0.00331791666666666
2017-12-09 21:30:00+01:00,8229,20,-4.4,0.42448500000000006,1.030155,2.4889900000000003,0.134493333333333
2017-12-09 21:45:00+01:00,8229,20,-4.4,0.42448500000000006,1.030155,2.4889900000000003,0.0314175
2017-12-09 22:00:00+01:00,8230,20,-4.3,0.435175,0.9106350000000001,1.561855,0.0166045833333333
2017-12-09 22:15:00+01:00,8230,20,-4.3,0.435175,0.9106350000000001,1.561855,0.0297770833333333
2017-12-09 22:30:00+01:00,8230,20,-4.3,0.435175,0.9106350000000001,1.561855,0.028260000000000007
2017-12-09 22:45:00+01:00,8230,20,-4.3,0.435175,0.9106350000000001,1.561855,0.00990833333333333
