,Qs,HeatStockTemperature,ElectricConsumption,SolarPVProduction
2632,0.531,60.0,1.461,7.409
2633,1.317,60.0,3.091,5.535
2634,5.093,60.0,2.411,2.938
2635,9.863,60.0,2.133,0.0
2636,10.97,60.0,1.855,0.0
2637,11.551,60.0,2.318,0.0
2638,12.93,60.0,2.318,0.0
2639,15.901,60.0,0.27,0.0
2640,16.739,60.0,0.27,0.0
2641,17.747,60.0,0.27,0.0
2642,18.498,60.0,0.27,0.0
2643,19.046,60.0,0.27,0.0
2644,19.504,60.0,0.27,0.0
2645,19.597,60.0,0.27,0.0
2646,13.927,60.0,2.164,2.484
2647,11.857,60.0,1.855,4.911
2648,8.746,60.0,0.711,6.467
2649,6.252,60.0,0.541,8.66
2650,4.622,60.0,0.541,10.772
2651,2.727,60.0,1.461,12.061
2652,0.0,19.3,3.029,12.564
2653,0.0,18.0,1.345,12.026
2654,0.0,18.0,0.541,10.691
2655,0.994,60.0,0.541,8.696
2656,1.299,60.0,1.461,7.089
2657,3.106,60.0,3.091,5.177
2658,6.502,60.0,2.411,2.529
2659,10.282,60.0,2.133,0.0
2660,11.26,60.0,1.855,0.0
2661,11.319,60.0,2.318,0.0
2662,12.14,60.0,2.318,0.0
2663,14.679,60.0,0.27,0.0
2664,14.991,60.0,0.27,0.0
2665,15.047,60.0,0.27,0.0
2666,15.2,60.0,0.27,0.0
2667,15.303,60.0,0.27,0.0
2668,15.309,60.0,0.27,0.0
2669,15.342,60.0,0.27,0.0
2670,11.404,60.0,2.164,0.948
2671,8.457,60.0,1.855,2.323
2672,6.798,60.0,0.711,3.435
2673,5.823,60.0,0.541,4.683
2674,5.299,60.0,0.541,5.384
2675,4.108,60.0,1.461,5.492
2676,2.196,60.0,3.029,5.675
2677,2.606,60.0,1.345,5.065
2678,3.479,60.0,0.541,4.963
2679,4.176,60.0,0.541,4.034
2680,4.278,60.0,1.461,2.758
2681,4.873,60.0,3.091,1.698
2682,8.112,60.0,2.411,0.63
2683,10.018,60.0,2.133,0.0
2684,10.774,60.0,1.855,0.0
2685,10.768,60.0,2.318,0.0
2686,11.286,60.0,2.318,0.0
2687,13.786,60.0,0.27,0.0
2688,13.797,60.0,0.27,0.0
2689,14.089,60.0,0.27,0.0
2690,14.217,60.0,0.27,0.0
2691,14.342,60.0,0.27,0.0
2692,14.466,60.0,0.27,0.0
2693,14.396,60.0,0.27,0.0
2694,12.584,60.0,2.164,0.154
2695,12.398,60.0,1.855,0.393
2696,12.99,60.0,0.711,0.649
2697,12.644,60.0,0.541,0.869
2698,12.157,60.0,0.541,1.056
2699,10.786,60.0,1.461,1.157
2700,2.818,60.0,3.029,13.491
2701,0.923,60.0,1.345,14.573
2702,0.42,60.0,0.541,10.421
2703,1.564,60.0,0.541,5.561
2704,0.0,19.3,1.461,8.38
2705,0.478,60.0,3.091,3.74
2706,4.488,60.0,2.411,0.623
2707,6.521,60.0,2.133,0.0
2708,7.64,60.0,1.855,0.0
2709,7.932,60.0,2.318,0.0
2710,8.885,60.0,2.318,0.0
2711,11.615,60.0,0.27,0.0
2712,12.782,60.0,0.27,0.0
2713,14.088,60.0,0.27,0.0
2714,14.824,60.0,0.27,0.0
2715,15.634,60.0,0.27,0.0
2716,16.161,60.0,0.27,0.0
2717,16.166,60.0,0.27,0.017
2718,12.82,60.0,2.164,0.807
2719,9.937,60.0,1.855,2.289
2720,9.741,60.0,0.711,4.037
2721,7.915,60.0,0.541,4.751
2722,7.509,60.0,0.541,6.37
2723,7.05,60.0,1.461,6.41
2724,4.218,60.0,3.029,6.382
2725,5.451,60.0,1.345,6.286
2726,7.385,60.0,0.541,5.884
2727,6.57,60.0,0.541,4.56
2728,6.575,60.0,1.461,3.585
2729,6.474,60.0,3.091,2.258
2730,10.069,60.0,2.411,0.982
2731,12.517,60.0,2.133,0.017
2732,13.303,60.0,1.855,0.0
2733,13.196,60.0,2.318,0.0
2734,13.739,60.0,2.318,0.0
2735,16.038,60.0,0.27,0.0
2736,15.864,60.0,0.27,0.0
2737,15.774,60.0,0.27,0.0
2738,15.695,60.0,0.27,0.0
2739,15.604,60.0,0.27,0.0
2740,15.606,60.0,0.27,0.0
2741,15.509,60.0,0.27,0.017
2742,11.665,60.0,2.164,0.907
2743,8.646,60.0,1.855,2.612
2744,7.032,60.0,0.711,4.471
2745,5.568,60.0,0.541,5.284
2746,3.825,60.0,0.541,6.512
2747,2.824,60.0,1.461,7.655
2748,0.417,60.0,3.029,7.904
2749,0.843,60.0,1.345,6.842
2750,0.427,60.0,0.541,6.733
2751,0.133,60.0,0.541,5.484
2752,0.408,60.0,1.461,4.55
2753,0.401,60.0,3.091,3.135
2754,2.842,60.0,2.411,1.371
2755,7.362,60.0,2.133,0.051
2756,8.79,60.0,1.855,0.0
2757,9.419,60.0,2.318,0.0
2758,10.423,60.0,2.318,0.0
2759,13.424,60.0,0.27,0.0
2760,14.439,60.0,0.27,0.0
2761,15.83,60.0,0.27,0.0
2762,16.749,60.0,0.27,0.0
2763,17.266,60.0,0.27,0.0
2764,18.048,60.0,0.27,0.0
2765,17.964,60.0,0.27,0.052
2766,12.016,60.0,2.164,3.04
2767,9.728,60.0,1.855,5.476
2768,7.357,60.0,0.711,6.947
2769,5.512,60.0,0.541,9.161
2770,2.24,60.0,0.541,10.85
2771,2.274,60.0,1.461,11.998
2772,0.0,19.3,3.029,12.478
2773,0.0,18.0,1.345,11.613
2774,0.0,18.0,0.541,10.534
2775,0.0,18.0,0.541,8.651
2776,0.761,60.0,1.461,6.735
2777,2.284,60.0,3.091,4.833
2778,5.16,60.0,2.411,2.366
2779,9.312,60.0,2.133,0.017
2780,10.529,60.0,1.855,0.0
2781,10.953,60.0,2.318,0.0
2782,12.048,60.0,2.318,0.0
2783,15.024,60.0,0.27,0.0
2784,15.277,60.0,0.27,0.0
2785,15.884,60.0,0.27,0.0
2786,16.3,60.0,0.27,0.0
2787,16.531,60.0,0.27,0.0
2788,16.693,60.0,0.27,0.0
2789,16.638,60.0,0.27,0.052
2790,10.862,60.0,2.164,2.398
2791,8.042,60.0,1.855,4.519
2792,5.468,60.0,0.711,6.326
2793,2.763,60.0,0.541,8.259
2794,2.226,60.0,0.541,9.848
2795,0.709,60.0,1.461,10.657
2796,0.0,19.3,3.029,11.189
2797,0.0,18.0,1.345,10.557
2798,0.0,18.0,0.541,9.482
2799,0.0,18.0,0.541,7.787
2800,0.0,18.0,1.461,6.141
2801,0.0,18.0,3.091,4.036
2802,2.15,60.0,2.411,1.815
2803,6.9,60.0,2.133,0.017
2804,8.43,60.0,1.855,0.0
2805,9.139,60.0,2.318,0.0
2806,10.435,60.0,2.318,0.0
2807,13.691,60.0,0.27,0.0
2808,14.736,60.0,0.27,0.0
2809,15.938,60.0,0.27,0.0
2810,16.598,60.0,0.27,0.0
2811,17.442,60.0,0.27,0.0
2812,17.921,60.0,0.27,0.0
2813,17.404,60.0,0.27,0.227
2814,10.812,60.0,2.164,3.524
2815,9.883,60.0,1.855,4.337
2816,10.387,60.0,0.711,2.894
2817,7.962,60.0,0.541,6.554
2818,7.292,60.0,0.541,8.265
2819,5.883,60.0,1.461,10.339
2820,4.163,60.0,3.029,6.743
2821,4.612,60.0,1.345,3.965
2822,5.586,60.0,0.541,7.062
2823,6.525,60.0,0.541,3.553
2824,11.18,60.0,1.461,0.836
2825,6.916,60.0,3.091,3.582
2826,8.823,60.0,2.411,3.346
2827,13.106,60.0,2.133,0.305
2828,14.781,60.0,1.855,0.0
2829,15.111,60.0,2.318,0.0
2830,15.977,60.0,2.318,0.0
2831,18.654,60.0,0.27,0.0
2832,19.049,60.0,0.27,0.0
2833,19.541,60.0,0.27,0.0
2834,20.029,60.0,0.27,0.0
2835,20.356,60.0,0.27,0.0
2836,20.675,60.0,0.27,0.0
2837,20.696,60.0,0.27,0.07
2838,14.633,60.0,2.164,2.807
2839,12.525,60.0,1.855,5.351
2840,11.123,60.0,0.711,6.88
2841,8.097,60.0,0.541,9.144
2842,5.8,60.0,0.541,11.123
2843,5.578,60.0,1.461,12.071
2844,3.458,60.0,3.029,12.15
2845,2.856,60.0,1.345,11.768
2846,3.966,60.0,0.541,10.332
2847,4.978,60.0,0.541,7.916
2848,5.613,60.0,1.461,6.428
2849,6.47,60.0,3.091,4.605
2850,10.157,60.0,2.411,2.231
2851,14.221,60.0,2.133,0.017
2852,15.387,60.0,1.855,0.0
2853,15.793,60.0,2.318,0.0
2854,16.81,60.0,2.318,0.0
2855,19.617,60.0,0.27,0.0
2856,19.722,60.0,0.27,0.0
2857,20.036,60.0,0.27,0.0
2858,20.275,60.0,0.27,0.0
2859,20.428,60.0,0.27,0.0
2860,20.65,60.0,0.27,0.0
2861,20.562,60.0,0.27,0.07
2862,15.385,60.0,2.164,1.749
2863,12.795,60.0,1.855,3.452
2864,12.676,60.0,0.711,5.073
2865,11.019,60.0,0.541,5.974
2866,10.723,60.0,0.541,7.308
2867,9.637,60.0,1.461,8.583
2868,7.938,60.0,3.029,8.184
2869,8.57,60.0,1.345,7.945
2870,8.163,60.0,0.541,7.176
2871,8.417,60.0,0.541,6.096
2872,8.451,60.0,1.461,4.878
2873,8.213,60.0,3.091,3.248
2874,10.314,60.0,2.411,1.52
2875,15.409,60.0,2.133,0.035
2876,15.307,60.0,1.855,0.0
2877,14.219,60.0,2.318,0.0
2878,13.825,60.0,2.318,0.0
2879,15.154,60.0,0.27,0.0
2880,14.562,60.0,0.27,0.0
2881,13.862,60.0,0.27,0.0
2882,13.461,60.0,0.27,0.0
2883,13.074,60.0,0.27,0.0
2884,12.784,60.0,0.27,0.0
2885,12.53,60.0,0.27,0.034
2886,9.447,60.0,2.164,0.629
2887,10.014,60.0,1.855,0.493
2888,7.032,60.0,0.711,2.338
2889,2.055,60.0,0.541,9.464
2890,3.555,60.0,0.541,7.757
2891,0.0,19.3,1.461,13.908
2892,0.0,18.0,3.029,15.75
2893,0.0,18.0,1.345,9.035
2894,1.818,60.0,0.541,1.176
2895,3.498,60.0,0.541,0.997
2896,3.721,60.0,1.461,0.75
2897,3.168,60.0,3.091,0.485
2898,4.741,60.0,2.411,0.218
2899,5.822,60.0,2.133,0.034
2900,6.066,60.0,1.855,0.0
2901,5.461,60.0,2.318,0.0
2902,5.369,60.0,2.318,0.0
2903,7.08,60.0,0.27,0.0
2904,7.714,60.0,0.27,0.0
2905,8.523,60.0,0.27,0.0
2906,8.933,60.0,0.27,0.0
2907,9.343,60.0,0.27,0.0
2908,9.647,60.0,0.27,0.0
2909,9.579,60.0,0.27,0.051
2910,6.313,60.0,2.164,0.825
2911,4.329,60.0,1.855,1.825
2912,3.684,60.0,0.711,2.745
2913,2.126,60.0,0.541,4.742
2914,0.605,60.0,0.541,7.301
2915,0.0,19.3,1.461,8.857
2916,0.0,18.0,3.029,9.121
2917,0.0,18.0,1.345,7.143
2918,0.0,18.0,0.541,6.592
2919,0.0,18.0,0.541,6.478
2920,0.0,18.0,1.461,5.797
2921,0.0,18.0,3.091,5.718
2922,0.0,18.0,2.411,3.475
2923,2.272,60.0,2.133,0.416
2924,4.763,60.0,1.855,0.0
2925,4.909,60.0,2.318,0.0
2926,5.845,60.0,2.318,0.0
2927,8.508,60.0,0.27,0.0
2928,9.019,60.0,0.27,0.0
2929,9.704,60.0,0.27,0.0
2930,10.021,60.0,0.27,0.0
2931,10.431,60.0,0.27,0.0
2932,10.8,60.0,0.27,0.0
2933,10.4,60.0,0.27,0.17
2934,2.249,60.0,2.164,3.978
2935,0.0,19.3,1.855,7.191
2936,0.0,18.0,0.711,8.391
2937,0.0,18.0,0.541,9.965
2938,0.0,18.0,0.541,12.064
2939,0.0,18.0,1.461,7.348
2940,0.0,18.0,3.029,7.707
2941,0.0,18.0,1.345,7.168
2942,0.0,18.0,0.541,7.275
2943,0.0,18.0,0.541,7.161
2944,0.0,18.0,1.461,5.862
2945,0.0,18.0,3.091,4.161
2946,0.0,18.0,2.411,2.128
2947,2.733,60.0,2.133,0.118
2948,4.554,60.0,1.855,0.0
2949,5.043,60.0,2.318,0.0
2950,6.058,60.0,2.318,0.0
2951,8.956,60.0,0.27,0.0
2952,9.444,60.0,0.27,0.0
2953,10.159,60.0,0.27,0.0
2954,10.577,60.0,0.27,0.0
2955,10.896,60.0,0.27,0.0
2956,11.226,60.0,0.27,0.0
2957,10.821,60.0,0.27,0.171
2958,3.373,60.0,2.164,4.14
2959,0.719,60.0,1.855,6.968
2960,0.0,19.3,0.711,9.072
2961,0.0,18.0,0.541,11.467
2962,0.0,18.0,0.541,13.287
2963,0.0,18.0,1.461,7.123
2964,0.0,18.0,3.029,7.092
2965,0.0,18.0,1.345,7.046
2966,0.0,18.0,0.541,6.528
2967,0.0,18.0,0.541,5.209
2968,0.0,18.0,1.461,3.397
2969,0.0,18.0,3.091,2.446
2970,1.397,60.0,2.411,1.12
2971,4.962,60.0,2.133,0.084
2972,5.696,60.0,1.855,0.0
2973,5.492,60.0,2.318,0.0
2974,5.809,60.0,2.318,0.0
2975,7.928,60.0,0.27,0.0
2976,8.681,60.0,0.27,0.0
2977,8.268,60.0,0.27,0.0
2978,7.974,60.0,0.27,0.0
2979,7.881,60.0,0.27,0.0
2980,7.796,60.0,0.27,0.0
2981,7.547,60.0,0.27,0.084
2982,4.035,60.0,2.164,0.889
2983,1.366,60.0,1.855,2.089
2984,0.0,19.3,0.711,3.463
2985,0.0,18.0,0.541,4.516
2986,0.0,18.0,0.541,5.25
2987,0.0,18.0,1.461,5.564
2988,0.0,18.0,3.029,5.71
2989,0.0,18.0,1.345,5.335
2990,0.0,18.0,0.541,4.474
2991,0.0,18.0,0.541,3.964
2992,0.0,18.0,1.461,3.122
2993,0.0,18.0,3.091,2.053
2994,0.0,18.0,2.411,0.919
2995,1.866,60.0,2.133,0.033
2996,2.918,60.0,1.855,0.0
2997,2.823,60.0,2.318,0.0
2998,3.413,60.0,2.318,0.0
2999,5.722,60.0,0.27,0.0
3000,6.204,60.0,0.27,0.0
3001,6.733,60.0,0.27,0.0
3002,6.955,60.0,0.27,0.0
3003,7.271,60.0,0.27,0.0
3004,7.591,60.0,0.27,0.0
3005,7.375,60.0,0.27,0.067
3006,1.508,60.0,2.164,2.553
3007,0.0,19.3,1.855,4.843
3008,0.0,18.0,0.711,4.736
3009,0.0,18.0,0.541,6.082
3010,0.0,18.0,0.541,8.83
3011,0.0,18.0,1.461,8.47
3012,0.0,18.0,3.029,6.409
3013,0.0,18.0,1.345,10.331
3014,0.0,18.0,0.541,6.996
3015,0.0,18.0,0.541,1.022
3016,0.0,18.0,1.461,3.06
3017,0.0,18.0,3.091,1.693
3018,0.0,18.0,2.411,1.525
3019,0.741,60.0,2.133,0.333
3020,3.09,60.0,1.855,0.0
3021,3.295,60.0,2.318,0.0
3022,4.101,60.0,2.318,0.0
3023,6.722,60.0,0.27,0.0
3024,7.506,60.0,0.27,0.0
3025,8.227,60.0,0.27,0.0
3026,8.656,60.0,0.27,0.0
3027,9.068,60.0,0.27,0.0
3028,9.39,60.0,0.27,0.0
3029,9.028,60.0,0.27,0.153
3030,3.306,60.0,2.164,1.657
3031,2.058,60.0,1.855,3.206
3032,1.429,60.0,0.711,4.818
3033,0.215,60.0,0.541,5.678
3034,0.0,19.3,0.541,6.942
3035,0.0,18.0,1.461,6.834
3036,0.0,18.0,3.029,6.575
3037,0.0,18.0,1.345,6.269
3038,0.0,18.0,0.541,5.372
3039,0.0,18.0,0.541,4.864
3040,0.0,18.0,1.461,3.761
3041,0.0,18.0,3.091,2.712
3042,0.765,60.0,2.411,1.281
3043,4.563,60.0,2.133,0.05
3044,5.987,60.0,1.855,0.0
3045,6.499,60.0,2.318,0.0
3046,7.509,60.0,2.318,0.0
3047,10.423,60.0,0.27,0.0
3048,11.241,60.0,0.27,0.0
3049,12.041,60.0,0.27,0.0
3050,12.542,60.0,0.27,0.0
3051,13.088,60.0,0.27,0.0
3052,13.62,60.0,0.27,0.0
3053,13.136,60.0,0.27,0.225
3054,6.714,60.0,2.164,3.652
3055,3.909,60.0,1.855,6.18
3056,2.95,60.0,0.711,7.733
3057,0.985,60.0,0.541,10.011
3058,0.0,19.3,0.541,12.069
3059,0.0,18.0,1.461,13.294
3060,0.0,18.0,3.029,13.599
3061,0.0,18.0,1.345,13.016
3062,0.0,18.0,0.541,11.661
3063,0.0,18.0,0.541,9.702
3064,0.0,18.0,1.461,7.754
3065,0.0,18.0,3.091,6.015
3066,0.887,60.0,2.411,3.236
3067,5.518,60.0,2.133,0.17
3068,7.239,60.0,1.855,0.0
3069,7.961,60.0,2.318,0.0
3070,9.043,60.0,2.318,0.0
3071,12.181,60.0,0.27,0.0
3072,12.452,60.0,0.27,0.0
3073,13.106,60.0,0.27,0.0
3074,13.527,60.0,0.27,0.0
3075,13.988,60.0,0.27,0.0
3076,14.324,60.0,0.27,0.0
3077,13.644,60.0,0.27,0.261
3078,6.505,60.0,2.164,3.891
3079,3.992,60.0,1.855,6.436
3080,2.629,60.0,0.711,8.01
3081,0.0,19.3,0.541,10.506
3082,0.0,18.0,0.541,12.598
3083,0.0,18.0,1.461,13.895
3084,0.0,18.0,3.029,14.228
3085,0.0,18.0,1.345,13.549
3086,0.0,18.0,0.541,12.127
3087,0.0,18.0,0.541,10.119
3088,0.0,18.0,1.461,8.082
3089,0.0,18.0,3.091,6.443
3090,0.855,60.0,2.411,3.584
3091,5.701,60.0,2.133,0.242
3092,7.486,60.0,1.855,0.0
3093,7.945,60.0,2.318,0.0
3094,9.076,60.0,2.318,0.0
3095,11.911,60.0,0.27,0.0
3096,12.255,60.0,0.27,0.0
3097,12.564,60.0,0.27,0.0
3098,12.798,60.0,0.27,0.0
3099,12.916,60.0,0.27,0.0
3100,13.055,60.0,0.27,0.0
3101,12.99,60.0,0.27,0.051
3102,9.153,60.0,2.164,0.971
3103,5.957,60.0,1.855,2.502
3104,5.197,60.0,0.711,3.259
3105,3.999,60.0,0.541,3.697
3106,3.507,60.0,0.541,4.834
3107,3.224,60.0,1.461,5.382
3108,1.281,60.0,3.029,5.408
3109,2.983,60.0,1.345,6.165
3110,2.981,60.0,0.541,5.39
3111,1.961,60.0,0.541,5.986
3112,2.012,60.0,1.461,4.902
3113,1.782,60.0,3.091,3.707
3114,2.781,60.0,2.411,1.589
3115,7.185,60.0,2.133,0.225
3116,8.24,60.0,1.855,0.0
3117,7.852,60.0,2.318,0.0
3118,8.158,60.0,2.318,0.0
3119,10.285,60.0,0.27,0.0
3120,10.287,60.0,0.27,0.0
3121,10.304,60.0,0.27,0.0
3122,10.411,60.0,0.27,0.0
3123,10.349,60.0,0.27,0.0
3124,10.358,60.0,0.27,0.0
3125,9.848,60.0,0.27,0.17
3126,6.86,60.0,2.164,0.778
3127,3.875,60.0,1.855,2.302
3128,2.4,60.0,0.711,5.056
3129,0.971,60.0,0.541,5.881
3130,0.0,19.3,0.541,4.917
3131,0.653,60.0,1.461,5.976
3132,0.0,19.3,3.029,6.245
3133,0.0,18.0,1.345,7.626
3134,0.0,18.0,0.541,5.73
3135,0.0,18.0,0.541,4.897
3136,0.0,18.0,1.461,3.819
3137,0.0,18.0,3.091,1.419
3138,2.094,60.0,2.411,0.721
3139,4.343,60.0,2.133,0.05
3140,5.56,60.0,1.855,0.0
3141,6.239,60.0,2.318,0.0
3142,6.696,60.0,2.318,0.0
3143,9.406,60.0,0.27,0.0
3144,10.279,60.0,0.27,0.0
3145,11.281,60.0,0.27,0.0
3146,11.917,60.0,0.27,0.0
3147,12.534,60.0,0.27,0.0
3148,13.046,60.0,0.27,0.0
3149,12.862,60.0,0.27,0.12
3150,8.81,60.0,2.164,1.296
3151,6.382,60.0,1.855,2.721
3152,5.868,60.0,0.711,4.101
3153,5.217,60.0,0.541,5.484
3154,6.146,60.0,0.541,5.827
3155,4.208,60.0,1.461,6.801
3156,2.566,60.0,3.029,7.201
3157,5.184,60.0,1.345,6.373
3158,4.192,60.0,0.541,6.331
3159,4.313,60.0,0.541,5.46
3160,4.068,60.0,1.461,4.395
3161,3.244,60.0,3.091,2.762
3162,7.193,60.0,2.411,1.269
3163,10.532,60.0,2.133,0.051
3164,11.126,60.0,1.855,0.0
3165,10.93,60.0,2.318,0.0
3166,11.261,60.0,2.318,0.0
3167,13.401,60.0,0.27,0.0
3168,13.001,60.0,0.27,0.0
3169,12.627,60.0,0.27,0.0
3170,12.446,60.0,0.27,0.0
3171,12.472,60.0,0.27,0.0
3172,12.108,60.0,0.27,0.0
3173,11.474,60.0,0.27,0.206
3174,5.41,60.0,2.164,1.674
3175,3.9,60.0,1.855,3.162
3176,3.139,60.0,0.711,4.506
3177,1.499,60.0,0.541,5.428
3178,1.181,60.0,0.541,6.435
3179,0.624,60.0,1.461,6.682
3180,0.0,19.3,3.029,7.055
3181,0.0,18.0,1.345,6.719
3182,0.0,18.0,0.541,6.11
3183,0.0,18.0,0.541,4.818
3184,0.0,18.0,1.461,4.078
3185,0.0,18.0,3.091,2.541
3186,1.425,60.0,2.411,1.059
3187,4.55,60.0,2.133,0.067
3188,5.623,60.0,1.855,0.0
3189,5.74,60.0,2.318,0.0
3190,6.427,60.0,2.318,0.0
3191,8.849,60.0,0.27,0.0
3192,9.629,60.0,0.27,0.0
3193,10.515,60.0,0.27,0.0
3194,10.971,60.0,0.27,0.0
3195,11.482,60.0,0.27,0.0
3196,11.925,60.0,0.27,0.0
3197,11.374,60.0,0.27,0.206
3198,4.824,60.0,2.164,3.968
3199,1.287,60.0,1.855,7.312
3200,0.0,19.3,0.711,9.545
3201,0.0,18.0,0.541,11.062
3202,0.0,18.0,0.541,10.926
3203,0.0,18.0,1.461,12.766
3204,0.0,18.0,3.029,7.695
3205,0.0,18.0,1.345,3.248
3206,0.88,60.0,0.541,2.821
3207,5.322,60.0,0.541,1.056
3208,2.216,60.0,1.461,2.598
3209,3.381,60.0,3.091,1.382
3210,4.38,60.0,2.411,1.43
3211,7.711,60.0,2.133,0.068
3212,8.013,60.0,1.855,0.0
3213,7.237,60.0,2.318,0.0
3214,7.154,60.0,2.318,0.0
3215,8.883,60.0,0.27,0.0
3216,8.773,60.0,0.27,0.0
3217,8.483,60.0,0.27,0.0
3218,8.388,60.0,0.27,0.0
3219,8.301,60.0,0.27,0.0
3220,8.322,60.0,0.27,0.0
3221,8.098,60.0,0.27,0.084
3222,3.325,60.0,2.164,1.435
3223,1.398,60.0,1.855,3.106
3224,0.0,19.3,0.711,4.255
3225,0.0,18.0,0.541,5.824
3226,0.0,18.0,0.541,6.559
3227,0.0,18.0,1.461,7.076
3228,0.0,18.0,3.029,6.816
3229,0.0,18.0,1.345,6.508
3230,0.0,18.0,0.541,5.93
3231,0.0,18.0,0.541,4.289
3232,0.0,18.0,1.461,3.472
3233,0.0,18.0,3.091,2.704
3234,0.0,18.0,2.411,1.436
3235,0.649,60.0,2.133,0.134
3236,2.335,60.0,1.855,0.0
3237,2.338,60.0,2.318,0.0
3238,2.946,60.0,2.318,0.0
3239,5.352,60.0,0.27,0.0
3240,6.041,60.0,0.27,0.0
3241,6.651,60.0,0.27,0.0
3242,7.065,60.0,0.27,0.0
3243,8.343,60.0,0.27,0.0
3244,8.118,60.0,0.27,0.0
3245,7.477,60.0,0.27,0.152
3246,3.984,60.0,2.164,1.006
3247,1.959,60.0,1.855,2.017
3248,1.771,60.0,0.711,2.812
3249,0.0,19.3,0.541,3.975
3250,0.0,18.0,0.541,4.772
3251,0.0,18.0,1.461,5.085
3252,0.0,18.0,3.029,4.706
3253,0.0,18.0,1.345,4.726
3254,0.0,18.0,0.541,4.349
3255,0.0,18.0,0.541,3.625
3256,0.0,18.0,1.461,2.444
3257,0.0,18.0,3.091,1.704
3258,1.996,60.0,2.411,0.788
3259,4.103,60.0,2.133,0.067
3260,5.034,60.0,1.855,0.0
3261,5.049,60.0,2.318,0.0
3262,5.634,60.0,2.318,0.0
3263,7.939,60.0,0.27,0.0
3264,8.281,60.0,0.27,0.0
3265,8.5,60.0,0.27,0.0
3266,8.74,60.0,0.27,0.0
3267,8.904,60.0,0.27,0.0
3268,9.005,60.0,0.27,0.0
3269,8.518,60.0,0.27,0.0
3270,0.0,19.3,2.164,4.694
3271,0.0,18.0,1.855,7.47
3272,0.0,18.0,0.711,8.136
3273,0.0,18.0,0.541,9.221
3274,0.0,18.0,0.541,9.913
3275,0.0,18.0,1.461,8.373
3276,0.0,18.0,3.029,7.273
3277,0.0,18.0,1.345,4.004
3278,0.217,60.0,0.541,1.126
3279,2.186,60.0,0.541,0.963
3280,2.277,60.0,1.461,0.75
3281,1.771,60.0,3.091,0.501
3282,3.339,60.0,2.411,0.251
3283,4.507,60.0,2.133,0.067
3284,5.097,60.0,1.855,0.0
3285,4.699,60.0,2.318,0.0
3286,4.999,60.0,2.318,0.0
3287,7.123,60.0,0.27,0.0
3288,7.59,60.0,0.27,0.0
3289,8.003,60.0,0.27,0.0
3290,8.317,60.0,0.27,0.0
3291,8.821,60.0,0.27,0.0
3292,10.28,60.0,0.27,0.0
3293,8.981,60.0,0.27,0.222
3294,5.764,60.0,2.164,0.843
3295,3.743,60.0,1.855,1.709
3296,1.41,60.0,0.711,3.305
3297,0.62,60.0,0.541,3.629
3298,0.0,19.3,0.541,4.526
3299,0.0,18.0,1.461,4.533
3300,0.0,18.0,3.029,4.567
3301,0.0,18.0,1.345,4.438
3302,0.0,18.0,0.541,4.281
3303,0.0,18.0,0.541,3.765
3304,0.0,18.0,1.461,2.739
3305,0.0,18.0,3.091,1.99
3306,1.976,60.0,2.411,0.873
3307,4.476,60.0,2.133,0.084
3308,5.014,60.0,1.855,0.0
3309,4.622,60.0,2.318,0.0
3310,4.928,60.0,2.318,0.0
3311,6.95,60.0,0.27,0.0
3312,6.938,60.0,0.27,0.0
3313,6.947,60.0,0.27,0.0
3314,6.956,60.0,0.27,0.0
3315,6.968,60.0,0.27,0.0
3316,6.976,60.0,0.27,0.0
3317,5.997,60.0,0.27,0.383
3318,1.603,60.0,2.164,1.618
3319,0.0,19.3,1.855,2.741
3320,0.0,18.0,0.711,3.712
3321,0.0,18.0,0.541,4.827
3322,0.0,18.0,0.541,5.338
3323,0.0,18.0,1.461,5.769
3324,0.0,18.0,3.029,5.974
3325,0.0,18.0,1.345,5.82
3326,0.0,18.0,0.541,5.337
3327,0.0,18.0,0.541,4.68
3328,0.0,18.0,1.461,3.315
3329,0.0,18.0,3.091,1.985
3330,0.0,18.0,2.411,1.131
3331,1.081,60.0,2.133,0.084
3332,1.887,60.0,1.855,0.0
3333,1.373,60.0,2.318,0.0
3334,1.575,60.0,2.318,0.0
3335,3.589,60.0,0.27,0.0
3336,3.675,60.0,0.27,0.0
3337,3.876,60.0,0.27,0.0
3338,3.989,60.0,0.27,0.0
3339,4.002,60.0,0.27,0.0
3340,4.103,60.0,0.27,0.0
3341,3.74,60.0,0.27,0.0
3342,0.0,19.3,2.164,1.843
3343,0.0,18.0,1.855,3.642
3344,0.0,18.0,0.711,4.962
3345,0.0,18.0,0.541,6.303
3346,0.0,18.0,0.541,6.619
3347,0.0,18.0,1.461,7.85
3348,0.0,18.0,3.029,7.115
3349,0.0,18.0,1.345,6.731
3350,0.0,18.0,0.541,6.039
3351,0.0,18.0,0.541,5.401
3352,0.0,18.0,1.461,3.762
3353,0.0,18.0,3.091,2.534
3354,0.0,18.0,2.411,1.401
3355,0.0,18.0,2.133,0.082
3356,0.0,18.0,1.855,0.0
3357,0.0,18.0,2.318,0.0
3358,0.0,18.0,2.318,0.0
3359,0.857,60.0,0.27,0.0
3360,1.831,60.0,0.27,0.0
3361,2.438,60.0,0.27,0.0
3362,2.669,60.0,0.27,0.0
3363,2.879,60.0,0.27,0.0
3364,2.902,60.0,0.27,0.0
3365,2.667,60.0,0.27,0.083
3366,0.021,60.0,2.164,0.63
