Hour;Set_T;Temp;SFH15_kWh;SFH45_kWh;SFH100_kWh
7545;20;8,7;890,781;1419,41;3071,5
7546;20;8,8;870,305;1369,16;2302,39
7547;20;9,2;849,028;1318,48;5956,51
7548;20;8,9;830,59;1273,95;3046,63
7549;20;8;813,75;1233,72;2207,69
7550;20;7,7;797,822;1196,35;6287,25
7551;20;7,6;783,384;1495,84;3317,33
7552;20;7,7;770,834;2597,49;2296,38
7553;20;7,8;758,206;2600,36;4764,77
7554;20;7,9;745,599;1389,78;3187,72
7555;20;7,9;731,352;2288,66;2357,64
7556;20;8,1;717,724;1495,65;2007,67
7557;20;8,1;704,732;1323,54;5033,28
7558;20;8,3;691,626;1219,95;2206,44
7559;20;8,4;679,206;1238,87;1968,08
7560;20;8,6;668,102;1254,25;4023,46
7561;20;8,7;657,454;1374,96;2445,65
7562;20;8,7;647,08;2059,82;1666,45
7563;20;8,7;636,972;1487,29;5316,68
7564;20;8,4;627,266;1892,6;2920,51
7565;20;8,9;617,563;1307,54;2314,25
7566;20;9,8;606,744;1822,92;2628,85
7567;20;10,6;595,047;1202,44;1408,83
7568;20;11,2;582,184;1158,62;2923,7
7569;20;11,4;569,365;1118,11;1437,46
7570;20;10,9;557,67;1080,98;2044,93
7571;20;10,9;546,782;1045,88;3328,89
7572;20;11,3;535,266;1011,31;1643,86
7573;20;11,3;525,13;979,448;2313,98
7574;20;10,3;516,301;951,563;4154,7
7575;20;9,8;508,067;925,714;2562,72
7576;20;5,4;503,688;2659,51;3201,19
7577;20;6;498,68;2056,01;7763,83
7578;20;5,9;493,58;1521,75;2820,06
7579;20;5,2;828,149;1392,66;7568,14
7580;20;4,9;984,241;2042,12;2784,54
7581;20;4,5;1035,41;2289,79;4163,2
7582;20;3,4;1086,08;1941,02;8140,02
7583;20;2,9;1136,71;2886,27;7910,29
7584;20;2,1;1188,25;3261,6;12095,5
7585;20;2,3;1239,1;2217,44;8164,1
7586;20;1,4;1289,61;3451,72;12010,5
7587;20;1,6;1339,11;3071,74;8887,64
7588;20;1,6;1387,72;3442,46;8697,28
7589;20;1,7;1435,35;2711,41;6823,95
7590;20;2;1480,74;3099,09;11602,4
7591;20;2,3;1524,38;2064,04;4224,63
7592;20;3,9;1566,11;2514,28;7298,74
7593;20;5,1;1596,04;1787,48;1474,65
7594;20;5,6;1081,39;1717,28;1492,08
7595;20;6,4;1054,44;1653,59;4237,72
7596;20;6,6;1024,15;1589,24;6537,64
7597;20;6,7;987,676;1523,78;1075,89
7598;20;6,8;958,821;1466,23;1377,75
7599;20;6;939,827;1420,49;2942,66
7600;20;5,6;923,453;1379,82;5923,76
7601;20;5,5;907,881;1341,19;2555,02
7602;20;5,2;892,62;1304,36;3463,67
7603;20;4,8;875,931;2422,28;7114,12
7604;20;4,8;860,056;1895,73;3895,36
7605;20;4,7;844,949;1688,03;7741,69
7606;20;4,6;829,932;1909,85;2704,6
7607;20;5,1;815,469;2774,54;4329,01
7608;20;4,7;802,736;2658,55;7391,4
7609;20;4,5;790,672;2720,76;3013,2
7610;20;4,3;779,027;2579,03;3867,93
7611;20;4,4;767,632;2356,4;6218,51
7612;20;4,5;756,482;1841,22;2611,45
7613;20;4,2;745,771;2012,73;3252,25
7614;20;3,7;734,62;3073,95;4344,83
7615;20;3,9;722,982;1990,85;11145,3
7616;20;5;708,001;1632,4;5315,88
7617;20;5,3;697,706;3155,09;2438,57
7618;20;5,8;687,584;2346,48;3947,2
7619;20;6,3;790,332;1747,19;2392,44
7620;20;6,9;788,408;1595,03;4145,75
7621;20;6,9;678,762;1500,65;2492,76
7622;20;7;656,454;1441,6;4366,92
7623;20;6,3;642,436;1393,01;1914,26
7624;20;5,5;634,17;1353,9;3141,18
7625;20;5;626,509;3022,52;4897,22
7626;20;4,2;619,163;2990,26;11190,8
7627;20;4,1;610,144;2288,99;3485,67
7628;20;4,2;601,616;1768,85;4435,4
7629;20;4,1;593,601;2005,55;7418,16
7630;20;3,8;585,575;2646,08;3150,09
7631;20;3,9;578,062;2054,61;4899,45
7632;20;4;1052,58;2791,87;11191,6
7633;20;3,8;1106,36;3333,08;2736,44
7634;20;3,5;1157,83;2696,49;3145,64
7635;20;3,4;1208,54;2566,88;3600,2
7636;20;3,3;1258,48;2096,04;4059,72
7637;20;3;1307,73;3363,3;4660,49
7638;20;2,5;1355,28;3261,32;6458,07
7639;20;2,2;1401,38;1941,43;8513,05
7640;20;2,7;1444,68;3194,29;3088,17
7641;20;3,1;1488,56;1984,99;3817,82
7642;20;3,5;1008,36;1731,48;4014,11
7643;20;4,5;975,185;1672,69;7648,41
7644;20;5,1;956,806;1797,16;3071,77
7645;20;5,2;938,831;1815,53;3034,12
7646;20;5,3;907,187;1575,88;4415,49
7647;20;4,9;886,076;1522,43;10402
7648;20;2,9;872,767;3303,71;6639,6
7649;20;1,4;860,693;3387,16;5593,58
7650;20;2,5;848,083;2075,66;6478,18
7651;20;2,8;833,615;2579,35;7748,67
7652;20;2,7;819,935;2423,66;3075,44
7653;20;1,6;1281,51;2101,76;3415,71
7654;20;1,2;1353,52;2133,32;3484,79
7655;20;1,1;1400,64;2407,96;3499,69
7656;20;1,9;1447,67;3331,01;3502,47
7657;20;2,1;1493,93;3219,73;3502,88
7658;20;1,7;1539,49;3185,2;3364,03
7659;20;1,5;1584,22;3504,44;3218
7660;20;1,6;1627,95;2628,58;8345,68
7661;20;1,8;1670,61;2243,79;8260,37
7662;20;2,1;1710,97;2557,86;3163
7663;20;2,3;1749,62;2686,19;3544,56
7664;20;2,4;1787,42;2731,4;3977,58
7665;20;2,7;1822,37;2114,26;6155,83
7666;20;3,1;1288,46;2654,18;7671,63
7667;20;3,5;1257,97;2033,31;11417,3
7668;20;3,7;1228,75;1825,52;3500,77
7669;20;3,8;1200,68;1799;7101,78
7670;20;3,7;1175,09;1945,93;2961,54
7671;20;3,9;1151,3;2928,78;3925,05
7672;20;3,6;1130,16;2654,73;4630,7
7673;20;3,6;1109,59;3415,02;8259,25
7674;20;3,6;1089,32;3271,15;7672,21
7675;20;3,4;1067,6;1892,35;3194,45
7676;20;3,2;1361,94;1878,48;4331,81
7677;20;2,9;1166,22;2342,08;6285,09
7678;20;2,9;1224,02;2925,7;7578,93
7679;20;2,6;1332,65;2565,79;2931,9
7680;20;2,4;1637,23;2196,06;3190,16
7681;20;2,5;1679,29;3061,12;3381,27
7682;20;2,3;1720,53;2261,28;3419,04
7683;20;2,3;1760,83;3172,95;3485,45
7684;20;1,9;1800,45;2830,97;3499,98
7685;20;1,9;1839,15;2346,23;3502,91
7686;20;2,1;1411,38;2528,84;3614,92
7687;20;2,4;1315,21;2657,86;3992,32
7688;20;2,8;1270,12;2021,96;10986,7
7689;20;4;1242,79;2605,36;2917,14
7690;20;5;1215,21;1836,47;2755,17
7691;20;5,8;1187,86;1768,65;3059,94
7692;20;6,7;1162,25;1766,87;2556,17
7693;20;7,2;1137,18;1692,22;2634,21
7694;20;7,4;1098,32;1590,71;5284,58
7695;20;7,5;1070,39;1532,61;1732,56
7696;20;7;1049,81;1484,57;3608,59
7697;20;7,4;1029,56;1437,86;2360,24
7698;20;7,1;1009,77;1613,25;4815,03
7699;20;7;988,498;1425,61;3197,83
7700;20;6,9;968,261;1421,17;2267,98
7701;20;6,9;948,896;2057,76;10270,3
7702;20;6,9;929,706;2034,72;6997,67
7703;20;6,7;911,585;2017,95;2231,11
7704;20;6,5;895,251;1891,46;4659,23
7705;20;6,4;879,656;1920,68;2559,46
7706;20;6,2;864,598;1753,81;4677,07
7707;20;6;850,058;2033,53;2465,27
7708;20;6;835,913;1696,63;4016,25
7709;20;5,9;822,205;2204,34;7305,36
7710;20;5,8;807,93;2874,86;2180,93
7711;20;5,7;793,529;1762,39;3940,19
7712;20;5,7;779,917;2629,86;2303,24
7713;20;5,7;765,559;2255,86;3973,53
7714;20;5,9;752,064;2255,24;2400,46
7715;20;6;737,855;1530,05;7278,95
7716;20;6,1;724,097;2563,09;2855,26
7717;20;6,1;710,958;1727,25;3082,73
7718;20;6,2;698,728;2112,24;2181,13
7719;20;6,2;687,335;1929,97;7339,03
7720;20;6,1;677,786;1708,87;3558,06
7721;20;5,5;668,733;2368,66;7926,72
7722;20;4,3;1173,43;2873,84;7860,8
7723;20;3;1222;2124,95;3394,9
7724;20;2,9;1270,12;3016,88;4298,93
7725;20;2,4;1317,98;2029,84;5176,93
7726;20;2,5;1364,5;2000,2;8293,09
7727;20;1,3;1411,29;3327,58;8573,61
7728;20;0,4;1459;3586,23;5567,52
7729;20;0,9;1505,74;3213,67;4398,49
7730;20;1,7;1551,05;2969,17;4210,37
7731;20;1,6;1595,48;3202,4;4173,07
7732;20;1,8;1638,84;2352,47;4094,06
7733;20;2,3;1680,95;2321,64;4076,76
7734;20;2,8;1720,64;2099,94;5088,45
7735;20;2,8;1758,69;2221,61;8271,37
7736;20;3,5;1793,26;1923,35;3042,44
7737;20;4,1;1270,4;1848,97;6140,05
7738;20;5;1235,67;1773,39;3644,58
7739;20;6,1;1200,56;1701,91;3866,73
7740;20;6,8;1168,51;1636;3293,14
7741;20;7;1139,5;1575,29;10316,7
7742;20;7,5;1110,83;1517,33;1292,61
7743;20;7,2;1086,22;1466,42;3295,03
7744;20;6,2;1065,35;1422,63;11008,6
7745;20;3,8;1046,63;2988,09;7952,1
7746;20;2,8;1028,7;2497,14;2994,32
7747;20;1,9;1009,65;2112,85;3338,49
7748;20;0,8;992,089;2678,77;3330,85
7749;20;0,5;975,474;2687,69;3211,76
7750;20;1,1;958,611;2301,18;3248,6
7751;20;0,1;943,167;3008,34;12154,2
7752;20;-0,9;929,851;3401,05;5805,84
7753;20;-1,3;917,336;3318,09;3940,72
7754;20;-1,9;1419,17;2711,83;7271,62
7755;20;-2,1;1473,65;3875,58;4123,9
7756;20;-2,3;1522,01;3274,94;6359,43
7757;20;-2,5;1569,5;4118,45;4112,24
7758;20;-1,8;1614,43;2666,15;9294,51
7759;20;-1,8;1657,71;3782,85;5091,51
7760;20;0,1;1697,35;2712,25;5346,48
7761;20;2,3;1737,95;2345,54;6333,43
7762;20;4,1;1776,59;2237,46;7588,44
7763;20;6,1;1811,53;2097,92;5443,47
7764;20;7,6;1844,42;2014,46;3161,29
7765;20;8,3;1292,4;1926,36;952,958
7766;20;8,6;1250,93;1843,31;1672,65
7767;20;7,6;1219,92;1773,52;6270,07
7768;20;6;1195,41;1714,69;2698,16
7769;20;4,9;1172,22;1660,17;3794,45
7770;20;4,3;1149,76;1608,85;6201,31
7771;20;3,1;1126,45;1558,15;7558,46
7772;20;2,6;1104,49;1890,7;3043,74
7773;20;1,7;1083,97;1964,05;3270,45
7774;20;0,8;1064,14;2872,51;3318,76
7775;20;-0,1;1045,79;3352,05;12319,5
7776;20;-0,6;1029,44;3624,61;5831,52
7777;20;-0,9;1013,95;3556,36;4202,36
7778;20;-1,2;999,041;3793,39;9509,47
7779;20;-1,6;1546,73;3905,98;8549,61
7780;20;-2;1593,45;3208,91;4666,91
7781;20;-1,7;1638,98;2872,78;9062,65
7782;20;-1,9;1682,49;3612,71;6107,1
7783;20;-1,1;1723,85;2847,5;4582,16
7784;20;1;1762,44;3379,54;4688,5
7785;20;4,6;1800,46;2817,5;7367,14
7786;20;6,7;1835,91;2088,61;4428,75
7787;20;8,9;1661,14;2003,84;2150,94
7788;20;10,5;1302,14;1922,05;2374,49
7789;20;11,8;1254,39;1832,51;737,791
7790;20;12,5;1209,8;1746,64;315,274
7791;20;11;1176,45;1674,86;1348,84
7792;20;8;1152,34;1618,31;3836,19
7793;20;6,3;1129,71;1566,68;2372,79
7794;20;5,3;1108,01;1518,69;3362,72
7795;20;4;1085,52;1471,31;3630,36
7796;20;2,9;1064,66;1428,57;3840,28
7797;20;1,8;1045,3;1390,06;4094,5
7798;20;1,4;1026,32;1353,3;4586,69
7799;20;0,6;1008,74;3121,5;4210,37
7800;20;0,6;992,841;3265,96;8507,69
7801;20;0,2;977,836;3401,64;4954,15
7802;20;0,2;963,239;3499,89;4038,78
7803;20;-0,1;949,197;3584,42;8765,57
7804;20;-0,4;935,694;3721,38;7109,05
7805;20;-0,7;922,707;3702,97;4614,47
7806;20;-0,8;909,103;2629,35;3763,73
7807;20;-0,2;1199,83;2399,16;8638,47
7808;20;2,4;1334,35;2422,9;3759,72
7809;20;5,8;1224,91;1961,41;2140,1
7810;20;7,9;935,874;1876,63;9958,14
7811;20;10,3;900,847;1801,24;1228,82
7812;20;12,6;880,92;1727,66;3962,05
7813;20;13,4;848,201;1647,37;752,972
7814;20;13,7;829,537;1580,95;4380,48
7815;20;10,6;807,604;1518,63;928,633
7816;20;10,3;792,731;1466,38;2455,96
7817;20;10,5;778,159;1416,05;2166,98
7818;20;10,3;763,819;1368,06;2021,01
7819;20;9,5;748,292;1320;3137,48
7820;20;9,5;733,531;1274,95;4701,91
7821;20;9,1;719,643;1233,21;2993,54
7822;20;7,3;706,675;1195,45;2314,49
7823;20;5,3;695,435;1163,08;4685,75
7824;20;8,2;684,137;1130,03;2795,13
7825;20;9,5;672,706;1097,06;3164,04
7826;20;9,9;661,377;1065,06;2659,63
7827;20;10,4;650,097;1033,83;4213,96
7828;20;9,8;639,406;1004,88;2279,17
7829;20;8,7;629,526;978,772;3377,34
7830;20;8,7;618,968;1729,57;2525,55
7831;20;9,4;607,772;1335,86;2362,83
7832;20;10,7;594,72;943,268;1407,29
7833;20;11,9;581,911;912,098;1030,25
7834;20;13;562,128;875,186;410,277
7835;20;14,3;536,482;834,826;191,258
7836;20;15,3;515,259;798,492;100,254
7837;20;15,6;498,827;765,186;57,7988
7838;20;15,5;484,425;735,448;36,9116
7839;20;14,3;473,019;711,539;1307,94
7840;20;12,8;465,927;693,974;2217,28
7841;20;11,4;459,489;678,421;6266,5
7842;20;12,2;452,602;662,057;1845,81
7843;20;11,9;444,252;643,622;1246,31
7844;20;12;436,359;626,354;2123,13
7845;20;11,7;429,03;610,588;1318,55
7846;20;11,4;421,692;595,266;1838,06
7847;20;10,7;415,182;582,024;1710,31
7848;20;9,5;410,327;572,47;1835,29
7849;20;8,1;406,39;565,312;3106,38
7850;20;7,3;402,888;559,372;10314,7
7851;20;5,9;400,068;2177,86;2806,23
7852;20;7,1;396,773;2343,15;10452,6
7853;20;7,5;393,368;2373,47;3336,54
7854;20;8,8;388,628;1167,12;2618,68
7855;20;7,8;383,925;1398,64;2155,97
7856;20;9,9;377,416;918,107;3431,59
7857;20;11,8;371,296;896,81;1849,9
7858;20;14,1;363,433;864,511;631,975
7859;20;14,3;345,567;825,553;274,385
7860;20;14,9;338,43;795,738;4010,16
7861;20;14,9;324,504;762,609;465,935
7862;20;14,4;317,709;737,234;4175,77
7863;20;14,1;313;716,18;1107,19
7864;20;13,6;309,383;697,454;2107,53
7865;20;13,2;305,739;679,384;1353,45
7866;20;12,7;302,159;662,277;2159,43
7867;20;11;297,745;644,905;5919,76
7868;20;10,6;293,862;629,272;1594,73
7869;20;10,3;290,4;615,059;1406,54
7870;20;10,7;286,549;600,344;1668,13
7871;20;10,6;283,133;586,938;2783,09
7872;20;11;280,517;575,267;3451,74
7873;20;11,6;277,887;745,134;1480,73
7874;20;11,5;275,345;1584,45;1724,33
7875;20;10,4;273,294;1482,58;1768,36
7876;20;10,5;271,238;1997,63;1398,05
7877;20;10,1;269,382;967,849;1470,5
7878;20;9,3;267,113;1280,09;5963,2
7879;20;8,3;264,846;1614,43;4125,5
7880;20;7,6;263,24;1966,64;2673,93
7881;20;7;262,006;1329,62;5126,18
7882;20;6,5;260,155;2366,58;1993,23
7883;20;7,2;256,583;1154,52;1507,15
7884;20;7,7;251,904;1106,45;1331,75
7885;20;7,8;248,311;1271,91;9644,33
7886;20;7,8;242,164;1022,39;5761,15
7887;20;6,8;240,452;2369,57;2834,83
7888;20;6,1;240,95;2100,78;7661,37
7889;20;5,8;241,552;2724,89;2690,94
7890;20;6;241,852;1625,15;4641,93
7891;20;5,1;240,956;2381,37;2457,31
7892;20;4,6;240,525;2206,44;3733,82
7893;20;3,6;240,692;1752,66;6280,71
7894;20;3,4;240,645;2840,95;2724,57
7895;20;3,6;240,809;2609,07;3277,18
7896;20;3;242,059;2148,36;3997,18
7897;20;2,3;243,722;3321,76;4128,03
7898;20;2;483,484;2301;4155,42
7899;20;1,3;697,91;3095,52;3920,02
7900;20;0,4;755,353;3181,21;8737,32
7901;20;0,2;812,545;3259,7;9076,38
7902;20;-0,2;868,498;2830,71;5850,9
7903;20;0,4;923,012;2184,21;5599,02
7904;20;1;975,593;3122,97;6479,13
7905;20;2,1;1023,64;2181,09;2759,88
7906;20;3,4;1065,07;1859,42;2771,2
7907;20;4,4;1109,19;1788,08;2109,31
7908;20;5;1153,53;1721,94;7265,15
7909;20;4,7;1200,09;1662,98;2618,26
7910;20;4,2;1245,8;1607,29;4765,99
7911;20;3,3;1293,64;1971,28;8194,61
7912;20;2,3;1343,38;2790,37;6622,57
7913;20;1,4;1392,38;2420,41;5496,7
7914;20;0,8;1440,49;3376,94;4385,65
7915;20;0;1485,83;2739,56;3965,07
7916;20;-0,5;1530,93;2920,4;3512,37
7917;20;-0,9;1575,67;2345,25;9289,27
7918;20;-1;1619,08;2881,1;5889,91
7919;20;-1,9;1662,56;3809,57;4213,57
7920;20;-1,5;1706,19;3950,99;9512,43
7921;20;-0,8;1748,69;3449,13;5219,95
7922;20;-0,5;1790,04;3723,61;4089,57
7923;20;-0,3;1830,3;3803,53;8611,84
7924;20;-0,1;1869,49;3917,42;7083,58
7925;20;0,1;1907,62;2637,09;5074,82
7926;20;0,1;1943,62;2593,62;4382,94
7927;20;0;1978,11;2448,09;3895,77
7928;20;1,4;2008,42;2844,92;4156,36
7929;20;2,5;2036,98;2121,58;11147,3
7930;20;3,6;2064,46;2041,14;3073,42
7931;20;4,8;1540,47;2415,35;7728,31
7932;20;5,6;1489,07;1908,83;3101,53
7933;20;6;1444,22;1831,76;2353,89
7934;20;6,5;1399,35;1756,71;2542,54
7935;20;6;1364,03;1693,73;2047,52
7936;20;5,5;1335,3;1639,72;6338,15
7937;20;4,4;1308,14;2942,85;2634,83
7938;20;3,2;1282,2;3316,42;3007,48
7939;20;3,1;1254,87;1845,42;3801,43
7940;20;2,7;1228,99;2805,5;5106,91
7941;20;1,8;1204,7;2746,84;5351,76
7942;20;0,7;1181,36;2113,64;5404,58
7943;20;0,2;1159,42;3050,45;4736,43
7944;20;-0,2;1139,59;2540,03;3749,91
7945;20;-0,1;1120,51;3008,43;12431,9
7946;20;-0,6;1102,25;3085,31;5849,36
7947;20;-0,8;1084,63;3647,3;4205,26
7948;20;-0,7;1067,44;2775,02;12616
7949;20;0,7;1606,05;3882,93;8999
7950;20;1;1648,65;2473,03;8719,22
7951;20;1,9;1688,97;2562,15;11805,3
7952;20;3,5;1161,35;2048,1;3573,56
7953;20;5,1;1133,96;1969,19;2352,16
7954;20;5,6;1106,64;1893,4;2621,64
7955;20;5,8;1079,11;1819,28;2158,18
7956;20;6,2;1054,8;1752,53;10329,2
7957;20;6,5;1031,57;1689,63;3314
7958;20;6,3;1010,5;1632,56;2208,12
7959;20;5,5;991,876;2933,11;3322,7
7960;20;4,3;975,477;2669,07;4355,2
7961;20;3,6;959,39;2908,5;5274,47
7962;20;3,6;943,468;2329,39;8426,08
7963;20;3;926,223;1789,82;2827,77
7964;20;2,8;909,919;2618,6;3358,98
7965;20;3;894,243;3158,56;4370,31
7966;20;3;878,618;1932,34;8090,35
7967;20;2,8;1399,88;2463,28;11657
7968;20;2,4;1446,76;2637,83;11994,5
7969;20;2,4;1492,86;2836,52;8145,7
7970;20;2,1;1538,21;3119,69;8219,19
7971;20;2,1;1582,62;3351,13;8234,04
7972;20;2,1;1626,08;2805,03;8237,07
7973;20;1,9;1668,73;2322,66;8238,29
7974;20;2,3;1709,02;2505,47;3158,74
7975;20;2,4;1747,66;2490,56;3543,39
7976;20;3;1784,3;2178,45;4910,25
7977;20;3,4;1439,51;2668,79;8228,57
7978;20;5;1224,11;1846,12;1380,99
7979;20;5,3;1189,27;1772,18;1740,3
7980;20;5,4;1159,67;1706,07;5343,13
7981;20;5,3;1132,37;1645,38;2771,77
7982;20;3,6;1110,22;1595,18;3644,72
7983;20;3,1;1089,61;1549,09;4505,96
7984;20;2,9;1071;2934,74;4633,18
7985;20;2,4;1052,87;3417;4742,96
7986;20;1,9;1035,23;3376,39;4766,52
7987;20;0,6;1016,68;3010,35;4687,76
7988;20;1,7;998,409;3023,25;5261,01
7989;20;1,5;981,055;2683,03;5384,22
7990;20;0,2;964,498;2457,38;4815,78
7991;20;-0,1;948,976;3611,95;4085,88
7992;20;0;935,001;3322,57;9037,15
7993;20;0,2;1454,13;3694,07;12340,9
7994;20;0,5;1501,84;3162,86;6985,74
7995;20;0,3;1548,08;3739,98;4966,2
7996;20;0,1;1593,48;3213,58;11801,9
7997;20;-0,2;1638,1;2559,63;12804,4
7998;20;0,3;1680,28;2534,16;12229,1
7999;20;-0,1;1721,09;2500,28;8809,68
8000;20;0,7;1759,5;2217,89;8678,91
8001;20;1,5;1794,52;2550,83;8029,36
8002;20;1,9;1830,39;3526,99;3123,51
8003;20;2;1298,19;2201,48;3766,45
8004;20;2,4;1267,99;2429,19;5097,35
8005;20;2,5;1240,17;2061,97;11366,1
8006;20;2,6;1214,27;3383,43;2867,72
8007;20;2,7;1190;3409,71;3175,32
8008;20;2,1;1168,82;2867,41;3179,91
8009;20;2,1;1726,52;3477,44;3123,88
8010;20;1,7;1767,09;3050,16;8322,62
8011;20;1,8;1263,47;3174,18;3172,6
8012;20;0,7;1445,82;3217,61;3299,18
8013;20;1;1380,24;2620,3;8528,63
8014;20;0,8;1733,75;2794,51;8456,39
8015;20;0,8;1544,94;3650,9;8278,8
8016;20;0;1851,65;3336,83;8868,72
8017;20;0,1;1890,27;2997,5;5017,24
8018;20;-0,1;1928,08;3662,08;4051,18
8019;20;-0,2;1965,03;2555,47;12739,7
8020;20;-0,5;2001,27;3506,6;7053,94
8021;20;-0,6;2036,66;2912,62;4521,95
8022;20;-0,3;2069,74;3476,38;3923,92
8023;20;-0,1;1561,61;3705,22;3383,02
8024;20;0,3;1679,47;3010,04;8386,32
8025;20;0,1;1482,45;3650;8268,42
8026;20;0,8;1447,98;2931,65;3047,11
8027;20;1,1;1412,98;3240,39;3518,29
8028;20;1,7;1375,23;2045,7;7841,45
8029;20;2,2;1337,74;1967,71;2833,65
8030;20;2,3;1301,9;1894,96;4821,63
8031;20;1,9;1273,88;3046,16;6404,77
8032;20;1,5;1250,27;2958,75;4857,14
8033;20;0,8;1227,75;2865,19;4094,03
8034;20;0,6;1205,7;3053,52;3680,11
8035;20;0,2;1182,33;2798,26;3480,93
8036;20;0,1;1160,08;3048,14;8407,33
8037;20;0,5;1138,57;2833,2;12209,5
8038;20;0,5;1117,28;2409,5;11967,9
8039;20;0,7;1096,92;2991,48;8880,06
8040;20;0,7;1078,37;3158,06;5815,19
8041;20;0,6;1060,65;3613,98;4901,65
8042;20;0,7;1598,78;2518,78;4102,13
8043;20;0,8;1642,83;3813,61;3858,63
8044;20;0,7;1685,85;3063,52;8652,78
8045;20;0,9;1727,79;3452,42;12261,1
8046;20;1,3;1767,35;3089,76;8054,59
8047;20;1,6;1805,13;2265,04;8200,68
8048;20;1,5;1841,99;2880,16;3153,31
8049;20;1,7;1288,02;2052,24;4690,7
8050;20;2,1;1255,69;1976,08;7267,4
8051;20;2,1;1225,6;1918,95;3123,06
8052;20;2,2;1194,69;1878,28;4891,25
8053;20;2,1;1168,69;1906,99;11310,8
8054;20;2,1;1144,24;1964,06;2755,62
8055;20;1,8;1122,69;3113,61;8088,18
8056;20;1,5;1103,85;3029,42;8949,8
8057;20;1,3;1085,34;2359,47;6873,74
8058;20;1,2;1067,12;3646,64;5637,94
8059;20;1,2;1047,28;2273,21;6585,3
8060;20;1,2;1028,37;2542,18;6613,21
8061;20;0,9;1010,45;3459,38;6620,26
8062;20;0,9;1536,26;2545,66;6620,96
8063;20;1;1580,17;2796,21;6523,48
8064;20;0,8;1624,22;2921,33;4879,32
8065;20;0,6;1667,71;2715,97;4269,29
8066;20;0,6;1710,24;3618,53;3633,12
8067;20;0,5;1751,88;2508,76;8444,63
8068;20;0,4;1792,63;3198,04;8900,67
8069;20;0,3;1832,5;3224,44;5719,64
8070;20;0,2;1870,29;3671,4;4797,73
8071;20;0;1906,62;3052,89;4007,37
8072;20;0,1;1941,9;3097,36;3838,85
8073;20;0,4;1462,59;2480,32;3737,94
8074;20;0,8;1384,39;2832,24;4375,13
8075;20;1,5;1354,71;2972,29;5193,85
8076;20;1,9;1326,29;3212,51;6487,17
8077;20;1,9;1289,51;1999,04;2760,37
8078;20;1,9;1251,34;1922,77;5714,57
8079;20;1,4;1223,06;3320,87;6427,7
8080;20;-0,4;1202,35;3789,8;4163,48
8081;20;-0,4;1181,92;3852,98;12605,5
8082;20;-0,3;1161,73;3652,75;7031,56
8083;20;-0,4;1139,99;3591,23;5574,68
8084;20;-0,3;1119,21;3602,3;4400,23
8085;20;-0,4;1099,37;3766,84;3790,03
8086;20;-0,4;1079,71;2343,42;3422,76
8087;20;-0,3;1600,54;3768,6;12201,3
8088;20;-0,5;1646,8;2813,08;5812,07
8089;20;-0,5;1690,47;3587,83;4197,84
8090;20;-0,7;1733,29;3947,4;12778,1
8091;20;-1,7;1775,76;3878,33;8474,5
8092;20;-1,5;1817,13;4002,19;3659,54
8093;20;-1,1;1857,28;2998,47;7329,39
8094;20;-0,8;1895,1;2549,2;5632,69
8095;20;-0,9;1931,37;2623,15;4088,75
8096;20;0;1965,21;3049,44;3676,48
8097;20;1;2000,56;3326,96;3461,43
8098;20;2,2;2034,06;2339,81;8373,19
8099;20;3,4;2063,82;2192,87;2816,21
8100;20;4,1;1479,21;2099,89;2272,31
8101;20;4,5;1436,3;2016,94;5494,9
8102;20;4,7;1395,1;1936,66;3173,73
8103;20;4,6;1363,49;1868,83;7822,71
8104;20;3,6;1336,04;1808,82;8471,38
8105;20;2;1310,24;2914,52;6780,87
8106;20;0,4;1285,84;3599,39;3127,78
8107;20;-0,5;1260,45;2476,09;12121,2
8108;20;-1,6;1236,84;2359,8;5191,29
8109;20;-1,7;1214,28;3150,79;4085,26
8110;20;-2,4;1192,38;3130,28;9281,25
8111;20;-2,7;1171,72;3822,72;4456,41
8112;20;-3,2;1153,18;3906,43;7555,49
8113;20;-3,6;1135,62;3453,88;13568,9
8114;20;-4,2;1688,27;4156,73;9646,72
8115;20;-4,3;1733,39;3855,32;13762,4
8116;20;-3,7;1777,09;3667,56;7261,91
8117;20;-2,9;1819,3;4216,32;4857,56
8118;20;-2;1858,76;3134,83;12918
8119;20;-1,7;1896,41;3248,07;7083,29
8120;20;-1,1;1932,88;2799,28;4899,35
8121;20;0;1963,09;2695,2;5224,35
8122;20;1,6;1995,97;2605,82;5375,15
8123;20;3,6;2026,31;2256,39;2703,78
8124;20;4,5;1466,55;2170,27;5967,77
8125;20;4,9;1423,66;2082,64;3055,34
8126;20;5,1;1380,04;1997,47;1894,25
8127;20;4,4;1346,91;1924,96;3425,3
8128;20;2,1;1321,04;1864,58;11467,3
8129;20;0,5;1296,54;3702,28;8497,32
8130;20;-0,6;1273,11;3805,88;7107,95
8131;20;-1,5;1248,65;2409,03;4613,02
8132;20;-2;1225,59;3720,73;10644,3
8133;20;-2;1203,52;3773,75;7184,33
8134;20;-2,5;1181,96;3441,87;5926,7
8135;20;-2,8;1161,64;3309,57;12369,1
8136;20;-3,5;1712,06;3376,68;4110,41
8137;20;-3,9;1756,45;3048,01;13369,7
8138;20;-4;1799,82;4033,47;4456
8139;20;-3,9;1842,12;4391,42;5410,41
8140;20;-3,3;1883,06;3943,63;13221,4
